ts,sym,decision_epoch,digit,sigma,ctype,barrier,model_p,model_ev,rtt_ms,cid,status,pnl,exit_lag_s
16:33:06,JD100,1781713725,,3.383,DIGITUNDER,4,0.4602,0.1168,154,2455872459,won,0.48,1
16:33:08,JD100,1781713726,,3.382,DIGITUNDER,5,0.5539,0.0817,174,2455873719,lost,-0.35,1
16:33:11,JD100,1781713727,,3.385,DIGITOVER,5,0.4600,0.1165,143,2455875479,lost,-0.35,1
16:33:13,JD100,1781713728,,3.384,DIGITUNDER,2,0.2371,0.1186,167,2455876779,lost,-0.35,1
16:33:15,JD100,1781713729,,3.385,DIGITMATCH,4,0.1205,0.0761,174,2455878139,lost,-0.35,1
16:33:17,JD100,1781713730,,3.384,DIGITMATCH,5,0.1206,0.0764,186,2455879259,lost,-0.35,1
16:33:19,JD100,1781713731,,3.383,DIGITOVER,6,0.3538,0.1339,213,2455881579,lost,-0.35,1
16:33:21,JD100,1781713732,,3.386,DIGITUNDER,4,0.4599,0.1162,201,2455882839,won,0.48,1
16:33:23,JD100,1781713733,,3.385,DIGITUNDER,3,0.3537,0.1336,161,2455884239,lost,-0.35,1
16:33:25,JD100,1781713734,,3.386,DIGITOVER,5,0.4600,0.1163,200,2455885499,lost,-0.35,1
16:33:27,JD100,1781713735,,3.387,DIGITUNDER,4,0.4598,0.1160,161,2455887439,won,0.48,1
16:33:29,JD100,1781713736,,3.386,DIGITUNDER,2,0.2370,0.1181,173,2455888959,lost,-0.35,1
16:33:31,JD100,1781713737,,3.385,DIGITOVER,7,0.2371,0.1184,163,2455890299,lost,-0.35,1
16:33:33,JD100,1781713738,,3.384,DIGITUNDER,2,0.2372,0.1187,189,2455891499,won,1.3,1
16:33:35,JD100,1781713739,,3.382,DIGITUNDER,2,0.2372,0.1190,140,2455893279,lost,-0.35,1
16:33:37,JD100,1781713740,,3.382,DIGITOVER,5,0.4602,0.1170,182,2455894619,lost,-0.35,1
16:33:39,JD100,1781713741,,3.384,DIGITUNDER,4,0.4601,0.1167,183,2455896679,won,0.48,1
16:33:41,JD100,1781713742,,3.382,DIGITUNDER,4,0.4602,0.1169,279,2455898379,won,0.48,1
16:33:43,JD100,1781713743,,3.382,DIGITUNDER,2,0.2373,0.1192,168,2455899699,lost,-0.35,1
16:33:45,JD100,1781713744,,3.383,DIGITMATCH,5,0.1206,0.0765,174,2455900619,lost,-0.35,1
16:33:48,JD100,1781713745,,3.385,DIGITUNDER,2,0.2371,0.1185,298,2455902359,won,1.3,1
16:33:50,JD100,1781713746,,3.393,DIGITUNDER,3,0.3531,0.1318,192,2455903159,lost,-0.35,1
16:33:52,JD100,1781713747,,3.392,DIGITUNDER,5,0.5532,0.0803,142,2455904659,won,0.31,1
16:33:54,JD100,1781713748,,3.392,DIGITUNDER,2,0.2368,0.1169,194,2455906299,lost,-0.35,1
16:33:56,JD100,1781713749,,3.393,DIGITMATCH,5,0.1203,0.0741,159,2455908359,won,2.78,1
16:33:58,JD100,1781713750,,3.392,DIGITMATCH,5,0.1203,0.0744,307,2455911379,won,2.78,1
16:34:00,JD100,1781713751,,3.391,DIGITMATCH,5,0.1204,0.0747,217,2455912839,lost,-0.35,1
16:34:02,JD100,1781713752,,3.395,DIGITOVER,6,0.3530,0.1313,241,2455913819,won,0.75,1
16:34:04,JD100,1781713753,,3.394,DIGITOVER,6,0.3531,0.1316,217,2455915179,lost,-0.35,1
16:34:06,JD100,1781713754,,3.393,DIGITOVER,4,0.5531,0.0802,186,2455916019,lost,-0.35,1
16:34:08,JD100,1781713755,,3.393,DIGITUNDER,4,0.4593,0.1148,347,2455917479,won,0.48,1
16:34:10,JD100,1781713756,,3.399,DIGITUNDER,2,0.2364,0.1151,195,2455918859,lost,-0.35,1
16:34:12,JD100,1781713757,,3.400,DIGITMATCH,4,0.1201,0.0725,148,2455919999,lost,-0.35,1
16:34:14,JD100,1781713758,,3.399,DIGITUNDER,3,0.3527,0.1303,193,2455921219,won,0.75,1
16:34:17,JD100,1781713759,,3.398,DIGITUNDER,2,0.2364,0.1153,164,2455923039,won,1.3,1
16:34:19,JD100,1781713760,,3.397,DIGITUNDER,3,0.3528,0.1308,278,2455923979,lost,-0.35,1
16:34:21,JD100,1781713761,,3.396,DIGITUNDER,5,0.5529,0.0797,161,2455925399,lost,-0.35,1
16:34:23,JD100,1781713762,,3.399,DIGITOVER,7,0.2364,0.1152,188,2455926379,lost,-0.35,1
16:34:25,JD100,1781713763,,3.399,DIGITUNDER,4,0.4589,0.1138,163,2455927719,lost,-0.35,1
16:34:27,JD100,1781713764,,3.399,DIGITOVER,4,0.5526,0.0793,166,2455928839,lost,-0.35,1
16:34:29,JD100,1781713765,,3.401,DIGITUNDER,3,0.3526,0.1300,174,2455930079,lost,-0.35,1
16:34:31,JD100,1781713766,,3.400,DIGITOVER,7,0.2364,0.1149,191,2455931099,lost,-0.35,1
16:34:33,JD100,1781713767,,3.399,DIGITOVER,5,0.4589,0.1137,165,2455932579,lost,-0.35,1
16:34:35,JD100,1781713768,,3.402,DIGITUNDER,5,0.5525,0.0789,199,2455933699,lost,-0.35,1
16:34:37,JD100,1781713769,,3.402,DIGITOVER,7,0.2362,0.1144,165,2455935699,lost,-0.35,1
16:34:39,JD100,1781713770,,3.404,DIGITMATCH,4,0.1200,0.0715,252,2455938359,lost,-0.35,1
16:34:41,JD100,1781713771,,3.403,DIGITUNDER,5,0.5524,0.0788,152,2455939739,won,0.31,1
16:34:43,JD100,1781713772,,3.402,DIGITUNDER,2,0.2362,0.1144,177,2455941239,lost,-0.35,1
16:34:45,JD100,1781713773,,3.403,DIGITMATCH,4,0.1200,0.0717,198,2455942539,lost,-0.35,1
16:34:47,JD100,1781713774,,3.403,DIGITOVER,5,0.4586,0.1130,177,2455943419,won,0.48,1
16:34:49,JD100,1781713775,,3.401,DIGITOVER,6,0.3525,0.1298,166,2455944859,won,0.75,1
16:34:52,JD100,1781713776,,3.400,DIGITOVER,5,0.4588,0.1135,197,2455945939,lost,-0.35,1
16:34:54,JD100,1781713777,,3.402,DIGITUNDER,4,0.4587,0.1132,151,2455947319,won,0.48,1
16:34:56,JD100,1781713778,,3.401,DIGITUNDER,2,0.2363,0.1147,177,2455948659,lost,-0.35,1
16:34:58,JD100,1781713779,,3.401,DIGITOVER,5,0.4588,0.1134,179,2455950299,won,0.48,1
16:35:00,JD100,1781713780,,3.399,DIGITOVER,5,0.4589,0.1137,181,2455951199,won,0.48,1
16:35:02,JD100,1781713781,,3.398,DIGITOVER,7,0.2364,0.1153,168,2455952659,lost,-0.35,1
16:35:04,JD100,1781713782,,3.399,DIGITUNDER,5,0.5527,0.0794,176,2455953639,won,0.31,1
16:35:06,JD100,1781713783,,3.398,DIGITUNDER,5,0.5528,0.0795,242,2455955279,won,0.31,1
16:35:08,JD100,1781713784,,3.397,DIGITUNDER,3,0.3528,0.1309,176,2455956319,lost,-0.35,1
16:35:10,JD100,1781713785,,3.397,DIGITOVER,5,0.4590,0.1141,363,2455957999,won,0.48,1
16:35:12,JD100,1781713786,,3.396,DIGITOVER,7,0.2365,0.1158,154,2455958859,won,1.3,1
16:35:14,JD100,1781713787,,3.395,DIGITOVER,6,0.3530,0.1312,179,2455960639,lost,-0.35,1
16:35:16,JD100,1781713788,,3.395,DIGITMATCH,5,0.1202,0.0737,193,2455961719,lost,-0.35,1
16:35:19,JD100,1781713789,,3.395,DIGITOVER,7,0.2366,0.1160,172,2455963699,won,1.3,1
16:35:21,JD100,1781713790,,3.394,DIGITOVER,6,0.3530,0.1315,211,2455966459,lost,-0.35,1
16:35:23,JD100,1781713791,,3.398,DIGITUNDER,3,0.3527,0.1305,161,2455968499,lost,-0.35,1
16:35:25,JD100,1781713792,,3.399,DIGITOVER,5,0.4589,0.1137,154,2455969479,won,0.48,1
16:35:27,JD100,1781713793,,3.398,DIGITOVER,4,0.5527,0.0795,228,2455971099,lost,-0.35,1
16:35:29,JD100,1781713794,,3.399,DIGITUNDER,3,0.3527,0.1303,187,2455972299,won,0.75,1
16:35:31,JD100,1781713795,,3.398,DIGITUNDER,2,0.2365,0.1154,184,2455973759,lost,-0.35,1
16:35:33,JD100,1781713796,,3.397,DIGITUNDER,4,0.4590,0.1141,228,2455974759,won,0.48,1
16:35:36,JD100,1781713797,,3.396,DIGITUNDER,4,0.4591,0.1143,166,2455976399,won,0.48,1
16:35:38,JD100,1781713798,,3.395,DIGITUNDER,5,0.5530,0.0799,171,2455977959,lost,-0.35,1
16:35:40,JD100,1781713799,,3.396,DIGITOVER,6,0.3529,0.1310,155,2455979379,lost,-0.35,1
16:35:42,JD100,1781713800,,3.396,DIGITMATCH,5,0.1202,0.0734,176,2455980739,lost,-0.35,1
16:35:44,JD100,1781713801,,3.397,DIGITUNDER,2,0.2365,0.1155,291,2455982519,lost,-0.35,1
16:35:46,JD100,1781713802,,3.398,DIGITMATCH,4,0.1202,0.0729,224,2455983739,lost,-0.35,1
16:35:48,JD100,1781713803,,3.397,DIGITMATCH,5,0.1202,0.0732,179,2455984959,lost,-0.35,1
16:35:50,JD100,1781713804,,3.397,DIGITOVER,7,0.2365,0.1155,428,2455989579,lost,-0.35,1
16:35:53,JD100,1781713805,,3.399,DIGITMATCH,4,0.1201,0.0727,206,2455990419,lost,-0.35,1
16:35:55,JD100,1781713806,,3.398,DIGITOVER,5,0.4589,0.1138,218,2455995539,lost,-0.35,1
16:35:57,JD100,1781713807,,3.398,DIGITMATCH,4,0.1202,0.0729,149,2455997279,lost,-0.35,1
16:35:59,JD100,1781713808,,3.401,DIGITOVER,6,0.3526,0.1299,243,2455998079,won,0.75,1
16:36:01,JD100,1781713809,,3.400,DIGITOVER,6,0.3526,0.1302,197,2455999219,lost,-0.35,1
16:36:03,JD100,1781713810,,3.404,DIGITUNDER,3,0.3523,0.1293,149,2456000299,lost,-0.35,1
16:36:05,JD100,1781713811,,3.403,DIGITOVER,6,0.3524,0.1293,156,2456001739,won,0.75,1
16:36:07,JD100,1781713812,,3.402,DIGITOVER,7,0.2362,0.1144,197,2456002939,lost,-0.35,1
16:36:09,JD100,1781713813,,3.402,DIGITOVER,4,0.5524,0.0789,154,2456004059,won,0.31,1
16:36:11,JD100,1781713814,,3.401,DIGITOVER,5,0.4587,0.1134,204,2456005419,won,0.48,1
16:36:13,JD100,1781713815,,3.400,DIGITOVER,5,0.4588,0.1136,171,2456006539,lost,-0.35,1
16:36:15,JD100,1781713816,,3.399,DIGITMATCH,5,0.1201,0.0727,191,2456007319,lost,-0.35,1
16:36:17,JD100,1781713817,,3.398,DIGITOVER,5,0.4590,0.1139,150,2456008659,lost,-0.35,1
16:36:19,JD100,1781713818,,3.398,DIGITUNDER,5,0.5527,0.0794,210,2456009699,won,0.31,1
16:36:21,JD100,1781713819,,3.398,DIGITUNDER,3,0.3528,0.1307,181,2456011159,lost,-0.35,1
16:36:23,JD100,1781713820,,3.397,DIGITMATCH,4,0.1202,0.0731,280,2456012159,lost,-0.35,1
16:36:25,JD100,1781713821,,3.398,DIGITUNDER,2,0.2365,0.1154,198,2456013319,lost,-0.35,1
16:36:27,JD100,1781713822,,3.404,DIGITUNDER,4,0.4585,0.1128,198,2456014599,lost,-0.35,1
16:36:30,JD100,1781713823,,3.403,DIGITMATCH,5,0.1200,0.0716,185,2456015979,lost,-0.35,1
16:36:32,JD100,1781713824,,3.402,DIGITOVER,5,0.4586,0.1131,178,2456016779,won,0.48,1
16:36:34,JD100,1781713825,,3.401,DIGITOVER,5,0.4587,0.1133,168,2456018059,lost,-0.35,1
16:36:36,JD100,1781713826,,3.403,DIGITUNDER,4,0.4586,0.1130,188,2456019299,lost,-0.35,1
16:36:38,JD100,1781713827,,3.404,DIGITOVER,5,0.4585,0.1127,201,2456020719,won,0.48,1
16:36:40,JD100,1781713828,,3.403,DIGITOVER,7,0.2362,0.1142,192,2456021659,lost,-0.35,1
16:36:42,JD100,1781713829,,3.403,DIGITUNDER,4,0.4586,0.1129,173,2456022779,won,0.48,1
16:36:44,JD100,1781713830,,3.402,DIGITUNDER,4,0.4587,0.1132,187,2456024079,won,0.48,1
16:36:46,JD100,1781713831,,3.400,DIGITUNDER,4,0.4588,0.1134,182,2456025499,won,0.48,1
16:36:48,JD100,1781713832,,3.399,DIGITUNDER,5,0.5526,0.0793,176,2456026619,won,0.31,1
16:36:50,JD100,1781713833,,3.398,DIGITUNDER,4,0.4589,0.1139,143,2456028179,lost,-0.35,1
16:36:52,JD100,1781713834,,3.399,DIGITOVER,4,0.5527,0.0794,173,2456029759,won,0.31,1
16:36:54,JD100,1781713835,,3.398,DIGITMATCH,5,0.1202,0.0730,151,2456031339,lost,-0.35,1
16:36:56,JD100,1781713836,,3.396,DIGITMATCH,4,0.1202,0.0733,174,2456032339,lost,-0.35,1
16:36:58,JD100,1781713837,,3.395,DIGITUNDER,5,0.5529,0.0799,125,2456033739,won,0.31,1
16:37:00,JD100,1781713838,,3.394,DIGITUNDER,5,0.5530,0.0800,181,2456034899,lost,-0.35,1
16:37:03,JD100,1781713839,,3.394,DIGITOVER,4,0.5530,0.0801,164,2456036579,won,0.31,1
16:37:05,JD100,1781713840,,3.393,DIGITOVER,7,0.2367,0.1164,174,2456037759,won,1.3,1
16:37:07,JD100,1781713841,,3.392,DIGITOVER,7,0.2367,0.1167,164,2456038919,lost,-0.35,1
16:37:09,JD100,1781713842,,3.391,DIGITUNDER,3,0.3532,0.1321,185,2456040099,lost,-0.35,1
16:37:11,JD100,1781713843,,3.391,DIGITUNDER,5,0.5533,0.0805,182,2456041799,won,0.31,1
16:37:13,JD100,1781713844,,3.389,DIGITUNDER,5,0.5533,0.0807,193,2456042879,lost,-0.35,1
16:37:15,JD100,1781713845,,3.389,DIGITMATCH,5,0.1204,0.0752,161,2456044199,lost,-0.35,1
16:37:17,JD100,1781713846,,3.388,DIGITUNDER,5,0.5535,0.0809,217,2456045699,lost,-0.35,1
16:37:19,JD100,1781713847,,3.387,DIGITOVER,4,0.5535,0.0809,149,2456047239,lost,-0.35,1
16:37:22,JD100,1781713848,,3.388,DIGITUNDER,2,0.2370,0.1177,172,2456048939,lost,-0.35,1
16:37:24,JD100,1781713849,,3.395,DIGITOVER,7,0.2366,0.1160,156,2456050079,won,1.3,1
16:37:26,JD100,1781713850,,3.394,DIGITOVER,6,0.3530,0.1314,192,2456051499,lost,-0.35,1
16:37:28,JD100,1781713851,,3.394,DIGITMATCH,5,0.1203,0.0739,180,2456052819,won,2.78,1
16:37:30,JD100,1781713852,,3.393,DIGITMATCH,5,0.1203,0.0742,216,2456053839,lost,-0.35,1
16:37:32,JD100,1781713853,,3.393,DIGITUNDER,4,0.4594,0.1150,1017,2456055899,lost,-0.35,2
16:37:34,JD100,1781713855,,3.391,DIGITOVER,5,0.4595,0.1152,167,2456057379,lost,-0.35,1
16:37:36,JD100,1781713856,,3.391,DIGITMATCH,5,0.1204,0.0747,190,2456058419,lost,-0.35,1
16:37:38,JD100,1781713857,,3.390,DIGITOVER,4,0.5533,0.0806,163,2456059579,won,0.31,1
16:37:40,JD100,1781713858,,3.389,DIGITOVER,6,0.3534,0.1327,156,2456061379,won,0.75,1
16:37:42,JD100,1781713859,,3.387,DIGITOVER,6,0.3535,0.1330,160,2456063079,won,0.75,1
16:37:44,JD100,1781713860,,3.386,DIGITOVER,6,0.3536,0.1333,166,2456064759,lost,-0.35,1
16:37:46,JD100,1781713861,,3.387,DIGITMATCH,4,0.1205,0.0756,171,2456066559,lost,-0.35,1
16:37:48,JD100,1781713862,,3.391,DIGITUNDER,3,0.3533,0.1322,153,2456068019,won,0.75,1
16:37:50,JD100,1781713863,,3.390,DIGITUNDER,4,0.4596,0.1155,189,2456069379,lost,-0.35,1
16:37:53,JD100,1781713864,,3.389,DIGITOVER,7,0.2369,0.1174,168,2456070539,lost,-0.35,1
16:37:55,JD100,1781713865,,3.389,DIGITOVER,5,0.4597,0.1157,161,2456071879,lost,-0.35,1
16:37:57,JD100,1781713866,,3.388,DIGITMATCH,5,0.1204,0.0754,189,2456073119,lost,-0.35,1
16:37:59,JD100,1781713867,,3.387,DIGITOVER,5,0.4598,0.1160,153,2456074659,lost,-0.35,1
16:38:01,JD100,1781713868,,3.386,DIGITMATCH,5,0.1205,0.0758,162,2456075719,lost,-0.35,1
16:38:03,JD100,1781713869,,3.387,DIGITUNDER,3,0.3536,0.1332,179,2456076979,won,0.75,1
16:38:05,JD100,1781713870,,3.386,DIGITUNDER,4,0.4600,0.1163,280,2456078139,won,0.48,1
16:38:07,JD100,1781713871,,3.384,DIGITUNDER,4,0.4601,0.1166,160,2456079679,won,0.48,1
16:38:09,JD100,1781713872,,3.384,DIGITUNDER,2,0.2372,0.1187,199,2456080999,lost,-0.35,1
16:38:11,JD100,1781713873,,3.383,DIGITOVER,5,0.4601,0.1168,162,2456082279,won,0.48,1
16:38:13,JD100,1781713874,,3.382,DIGITOVER,4,0.5539,0.0817,179,2456083499,lost,-0.35,1
16:38:15,JD100,1781713875,,3.382,DIGITUNDER,5,0.5539,0.0817,201,2456084739,lost,-0.35,1
16:38:17,JD100,1781713876,,3.383,DIGITOVER,6,0.3538,0.1339,188,2456085719,won,0.75,1
16:38:19,JD100,1781713877,,3.382,DIGITOVER,6,0.3539,0.1342,166,2456087059,won,0.75,1
16:38:21,JD100,1781713878,,3.381,DIGITOVER,6,0.3540,0.1345,180,2456088559,lost,-0.35,1
16:38:23,JD100,1781713879,,3.381,DIGITMATCH,5,0.1206,0.0771,207,2456092439,lost,-0.35,1
16:38:25,JD100,1781713880,,3.380,DIGITMATCH,4,0.1207,0.0774,362,2456098479,lost,-0.35,1
16:38:28,JD100,1781713881,,3.378,DIGITUNDER,5,0.5541,0.0822,174,2456099799,lost,-0.35,1
16:38:30,JD100,1781713882,,3.379,DIGITOVER,7,0.2374,0.1198,165,2456100959,won,1.3,1
16:38:32,JD100,1781713883,,3.378,DIGITOVER,6,0.3542,0.1352,146,2456102239,lost,-0.35,1
16:38:34,JD100,1781713884,,3.379,DIGITUNDER,5,0.5541,0.0821,190,2456103359,won,0.31,1
16:38:36,JD100,1781713885,,3.378,DIGITUNDER,5,0.5541,0.0822,144,2456104559,won,0.31,1
16:38:38,JD100,1781713886,,3.377,DIGITMATCH,4,0.1207,0.0780,160,2456106359,lost,-0.35,1
16:38:40,JD100,1781713887,,3.377,DIGITOVER,5,0.4607,0.1180,180,2456108119,lost,-0.35,1
16:38:42,JD100,1781713888,,3.376,DIGITUNDER,2,0.2375,0.1204,157,2456109159,lost,-0.35,1
16:38:44,JD100,1781713889,,3.382,DIGITUNDER,4,0.4602,0.1170,187,2456110499,lost,-0.35,1
16:38:46,JD100,1781713890,,3.383,DIGITOVER,5,0.4601,0.1167,181,2456111679,lost,-0.35,1
16:38:48,JD100,1781713891,,3.384,DIGITUNDER,3,0.3538,0.1338,166,2456113079,lost,-0.35,1
16:38:50,JD100,1781713892,,3.384,DIGITMATCH,5,0.1205,0.0762,171,2456114079,lost,-0.35,1
16:38:52,JD100,1781713893,,3.384,DIGITOVER,5,0.4601,0.1167,163,2456115159,won,0.48,1
16:38:54,JD100,1781713894,,3.383,DIGITOVER,6,0.3539,0.1341,175,2456116359,lost,-0.35,1
16:38:57,JD100,1781713895,,3.382,DIGITUNDER,3,0.3539,0.1342,161,2456117739,lost,-0.35,1
16:38:59,JD100,1781713896,,3.384,DIGITOVER,4,0.5537,0.0815,172,2456118879,won,0.31,1
16:39:01,JD100,1781713897,,3.382,DIGITOVER,4,0.5538,0.0816,150,2456120239,lost,-0.35,1
16:39:03,JD100,1781713898,,3.384,DIGITUNDER,3,0.3538,0.1338,184,2456121839,lost,-0.35,1
16:39:05,JD100,1781713899,,3.386,DIGITMATCH,5,0.1205,0.0757,154,2456122839,lost,-0.35,1
16:39:07,JD100,1781713900,,3.386,DIGITUNDER,5,0.5536,0.0812,175,2456124019,won,0.31,1
16:39:09,JD100,1781713901,,3.385,DIGITMATCH,4,0.1205,0.0762,163,2456125079,lost,-0.35,1
16:39:11,JD100,1781713902,,3.384,DIGITOVER,5,0.4601,0.1166,204,2456126179,won,0.48,1
16:39:13,JD100,1781713903,,3.383,DIGITOVER,5,0.4601,0.1168,147,2456127839,lost,-0.35,1
16:39:15,JD100,1781713904,,3.385,DIGITUNDER,4,0.4600,0.1165,177,2456128979,lost,-0.35,1
16:39:17,JD100,1781713905,,3.385,DIGITOVER,6,0.3537,0.1336,151,2456130199,won,0.75,1
16:39:19,JD100,1781713906,,3.384,DIGITOVER,6,0.3538,0.1338,315,2456133279,lost,-0.35,1
16:39:22,JD100,1781713907,,3.383,DIGITOVER,4,0.5538,0.0816,150,2456134739,won,0.31,1
16:39:24,JD100,1781713908,,3.382,DIGITOVER,4,0.5539,0.0817,180,2456135639,won,0.31,1
16:39:26,JD100,1781713909,,3.381,DIGITOVER,4,0.5540,0.0819,152,2456136939,lost,-0.35,1
16:39:28,JD100,1781713910,,3.380,DIGITUNDER,5,0.5540,0.0819,265,2456138139,won,0.31,1
16:39:30,JD100,1781713911,,3.379,DIGITUNDER,4,0.4605,0.1175,162,2456139339,won,0.48,1
16:39:32,JD100,1781713912,,3.378,DIGITUNDER,4,0.4605,0.1178,176,2456140119,won,0.48,1
16:39:34,JD100,1781713913,,3.377,DIGITUNDER,4,0.4606,0.1180,153,2456141559,won,0.48,1
16:39:36,JD100,1781713914,,3.376,DIGITUNDER,5,0.5543,0.0826,189,2456143039,lost,-0.35,1
16:39:38,JD100,1781713915,,3.376,DIGITOVER,7,0.2375,0.1204,163,2456144259,lost,-0.35,1
16:39:40,JD100,1781713916,,3.376,DIGITOVER,5,0.4608,0.1183,171,2456145519,lost,-0.35,1
