ts,sym,digit,sigma,ct,bar,p,ev,stake,rtt_ms,cid,status,pnl,lag
11:48:38,JD100,,3.949,DIGITOVER,4,0.5208,0.0170,0.41,118,3618216859,won,0.34,1
11:48:40,JD100,,3.946,DIGITOVER,4,0.5219,0.0192,0.41,155,3618217859,won,0.34,1
11:48:42,JD100,,3.946,DIGITOVER,4,0.5244,0.0241,0.41,120,3618218739,won,0.34,1
11:48:44,JD100,,3.950,DIGITOVER,4,0.5219,0.0192,0.35,104,3618222279,lost,-0.35,1
11:48:46,JD100,,3.949,DIGITUNDER,5,0.5244,0.0242,0.35,128,3618223919,won,0.29,1
11:48:48,JD100,,3.945,DIGITUNDER,5,0.5244,0.0242,0.35,106,3618225599,lost,-0.35,1
11:48:50,JD100,,3.948,DIGITOVER,4,0.5208,0.0171,0.35,131,3618227059,lost,-0.35,1
11:48:52,JD100,,3.950,DIGITUNDER,5,0.5244,0.0242,0.35,148,3618228359,won,0.29,1
11:48:54,JD100,,3.948,DIGITUNDER,5,0.5244,0.0242,0.35,132,3618229659,won,0.29,1
11:48:57,JD100,,3.948,DIGITUNDER,5,0.5208,0.0172,0.35,161,3618230639,won,0.29,1
11:48:59,JD100,,3.944,DIGITUNDER,5,0.5244,0.0242,0.35,149,3618232299,won,0.29,1
11:49:01,JD100,,3.948,DIGITUNDER,5,0.5208,0.0172,0.35,119,3618234939,won,0.29,1
11:49:03,JD100,,3.948,DIGITUNDER,5,0.5245,0.0243,0.35,151,3618236459,lost,-0.35,1
11:49:05,JD100,,3.948,DIGITOVER,4,0.5208,0.0172,0.35,123,3618238699,lost,-0.35,1
11:49:07,JD100,,3.946,DIGITUNDER,5,0.5219,0.0193,0.35,153,3618240059,won,0.29,1
11:49:09,JD100,,3.942,DIGITUNDER,5,0.5244,0.0242,0.35,128,3618248059,lost,-0.35,1
11:49:11,JD100,,3.943,DIGITOVER,4,0.5244,0.0242,0.35,143,3618249419,lost,-0.35,1
11:49:13,JD100,,3.942,DIGITUNDER,5,0.5219,0.0193,0.35,162,3618250759,won,0.29,1
11:49:15,JD100,,3.942,DIGITUNDER,5,0.5208,0.0171,0.35,113,3618252319,lost,-0.35,1
11:49:17,JD100,,3.940,DIGITUNDER,5,0.5207,0.0170,0.35,122,3618254959,won,0.29,1
11:49:19,JD100,,3.941,DIGITOVER,4,0.5207,0.0170,0.35,109,3618260399,won,0.29,1
11:49:22,JD100,,3.941,DIGITOVER,4,0.5219,0.0192,0.35,151,3618261619,won,0.29,1
11:49:24,JD100,,3.944,DIGITUNDER,5,0.5244,0.0241,0.35,185,3618264279,won,0.29,1
11:49:26,JD100,,3.943,DIGITUNDER,5,0.5219,0.0193,0.35,146,3618265779,lost,-0.35,1
11:49:28,JD100,,3.945,DIGITOVER,4,0.5219,0.0193,0.35,126,3618267079,won,0.29,1
11:49:30,JD100,,3.945,DIGITOVER,4,0.5219,0.0193,0.35,135,3618268179,won,0.29,1
11:49:32,JD100,,3.945,DIGITOVER,4,0.5244,0.0241,0.35,107,3618269739,lost,-0.35,1
11:49:34,JD100,,3.947,DIGITUNDER,5,0.5244,0.0241,0.35,176,3618271819,lost,-0.35,1
11:49:36,JD100,,3.950,DIGITOVER,4,0.5244,0.0241,0.35,131,3618273939,won,0.29,1
11:49:38,JD100,,3.950,DIGITOVER,4,0.5244,0.0241,0.35,126,3618276619,lost,-0.35,1
11:49:40,JD100,,3.952,DIGITUNDER,5,0.5207,0.0169,0.35,135,3618277719,won,0.29,1
11:49:42,JD100,,3.953,DIGITOVER,4,0.5243,0.0240,0.35,134,3618282259,lost,-0.35,1
11:49:44,JD100,,3.954,DIGITUNDER,5,0.5207,0.0169,0.35,154,3618284219,won,0.29,1
11:49:46,JD100,,3.953,DIGITUNDER,5,0.5207,0.0169,0.35,128,3618285539,won,0.29,1
11:49:49,JD100,,3.945,DIGITOVER,4,0.5243,0.0240,0.35,137,3618289039,won,0.29,1
11:49:51,JD100,,3.945,DIGITOVER,4,0.5219,0.0192,0.35,152,3618290139,won,0.29,1
11:49:53,JD100,,3.942,DIGITOVER,4,0.5243,0.0240,0.35,122,3618291279,lost,-0.35,1
11:49:55,JD100,,3.943,DIGITUNDER,5,0.5219,0.0192,0.35,144,3618292259,won,0.29,1
11:49:57,JD100,,3.944,DIGITOVER,4,0.5207,0.0170,0.35,131,3618294679,won,0.29,1
11:49:59,JD100,,3.944,DIGITOVER,4,0.5243,0.0240,0.35,112,3618296139,won,0.29,1
11:50:01,JD100,,3.943,DIGITOVER,4,0.5243,0.0240,0.35,148,3618298339,won,0.29,1
11:50:04,JD100,,3.943,DIGITOVER,4,0.5243,0.0240,0.35,126,3618300459,won,0.29,1
11:50:06,JD100,,3.936,DIGITOVER,4,0.5243,0.0241,0.35,145,3618301539,won,0.29,1
11:50:08,JD100,,3.941,DIGITOVER,4,0.5219,0.0193,0.35,115,3618308919,lost,-0.35,1
11:50:10,JD100,,3.942,DIGITUNDER,5,0.5243,0.0240,0.35,138,3618309799,lost,-0.35,1
11:50:12,JD100,,3.941,DIGITOVER,4,0.5219,0.0192,0.35,200,3618314059,won,0.29,1
11:50:14,JD100,,3.936,DIGITOVER,4,0.5243,0.0240,0.35,147,3618318959,won,0.29,1
11:50:16,JD100,,3.936,DIGITOVER,4,0.5244,0.0241,0.35,206,3618320779,won,0.29,1
11:50:18,JD100,,3.935,DIGITOVER,4,0.5208,0.0171,0.35,124,3618321819,won,0.29,1
11:50:20,JD100,,3.928,DIGITOVER,4,0.5220,0.0194,0.35,217,3618328559,lost,-0.35,1
11:50:22,JD100,,3.931,DIGITOVER,4,0.5220,0.0194,0.35,166,3618331279,won,0.29,1
11:50:24,JD100,,3.930,DIGITOVER,4,0.5244,0.0241,0.35,138,3618335239,won,0.29,1
11:50:26,JD100,,3.929,DIGITOVER,4,0.5220,0.0194,0.35,156,3618336579,won,0.29,1
11:50:28,JD100,,3.929,DIGITOVER,4,0.5208,0.0172,0.35,105,3618337859,won,0.29,1
11:50:30,JD100,,3.929,DIGITUNDER,5,0.5220,0.0195,0.35,130,3618340019,won,0.29,1
11:50:32,JD100,,3.923,DIGITOVER,4,0.5220,0.0195,0.35,115,3618342439,won,0.29,1
11:50:35,JD100,,3.922,DIGITOVER,4,0.5208,0.0171,0.35,136,3618343879,won,0.29,1
11:50:37,JD100,,3.925,DIGITUNDER,5,0.5208,0.0171,0.35,137,3618346499,won,0.29,1
11:50:39,JD100,,3.921,DIGITUNDER,5,0.5220,0.0195,0.35,135,3618348919,won,0.29,1
11:50:41,JD100,,3.921,DIGITUNDER,5,0.5220,0.0196,0.35,191,3618350559,lost,-0.35,1
11:50:43,JD100,,3.922,DIGITOVER,4,0.5245,0.0243,0.35,146,3618351639,won,0.29,1
11:50:45,JD100,,3.921,DIGITOVER,4,0.5208,0.0172,0.35,119,3618353419,lost,-0.35,1
11:50:47,JD100,,3.922,DIGITOVER,4,0.5220,0.0195,0.35,108,3618356119,lost,-0.35,1
11:50:49,JD100,,3.926,DIGITUNDER,5,0.5208,0.0171,0.35,153,3618358639,won,0.29,1
11:50:51,JD100,,3.925,DIGITUNDER,5,0.5208,0.0172,0.35,151,3618363859,lost,-0.35,1
11:50:53,JD100,,3.924,DIGITOVER,4,0.5208,0.0171,0.35,120,3618367819,won,0.29,1
11:50:55,JD100,,3.923,DIGITOVER,4,0.5221,0.0196,0.35,142,3618368739,won,0.29,1
11:50:57,JD100,,3.923,DIGITOVER,4,0.5245,0.0244,0.35,139,3618371319,lost,-0.35,1
11:51:00,JD100,,3.922,DIGITUNDER,5,0.5221,0.0196,0.35,117,3618372219,won,0.29,1
11:51:02,JD100,,3.920,DIGITUNDER,5,0.5245,0.0244,0.35,145,3618373359,won,0.29,1
11:51:04,JD100,,3.917,DIGITOVER,4,0.5208,0.0172,0.35,153,3618375959,lost,-0.35,1
11:51:06,JD100,,3.919,DIGITUNDER,5,0.5208,0.0172,0.35,149,3618377099,won,0.29,1
11:51:08,JD100,,3.923,DIGITUNDER,5,0.5220,0.0195,0.35,114,3618378439,lost,-0.35,1
11:51:10,JD100,,3.924,DIGITOVER,4,0.5245,0.0244,0.35,120,3618379639,won,0.29,1
11:51:12,JD100,,3.920,DIGITOVER,4,0.5208,0.0172,0.35,154,3618380719,lost,-0.35,1
11:51:14,JD100,,3.918,DIGITOVER,4,0.5245,0.0244,0.35,129,3618384119,lost,-0.35,1
11:51:16,JD100,,3.918,DIGITUNDER,5,0.5208,0.0172,0.35,138,3618386239,won,0.29,1
11:51:18,JD100,,3.917,DIGITUNDER,5,0.5245,0.0244,0.35,103,3618387519,lost,-0.35,1
11:51:20,JD100,,3.915,DIGITOVER,4,0.5245,0.0244,0.35,115,3618388899,won,0.29,1
11:51:22,JD100,,3.912,DIGITOVER,4,0.5208,0.0172,0.35,109,3618390119,won,0.29,1
11:51:24,JD100,,3.908,DIGITOVER,4,0.5209,0.0172,0.35,153,3618391039,won,0.29,1
11:51:26,JD100,,3.907,DIGITOVER,4,0.5220,0.0195,0.35,130,3618393399,won,0.29,1
11:51:29,JD100,,3.914,DIGITOVER,4,0.5221,0.0196,0.35,156,3618396079,won,0.29,1
11:51:31,JD100,,3.921,DIGITOVER,4,0.5246,0.0245,0.35,139,3618397679,won,0.29,1
11:51:33,JD100,,3.921,DIGITOVER,4,0.5246,0.0245,0.35,156,3618398859,lost,-0.35,1
11:51:35,JD100,,3.919,DIGITUNDER,5,0.5246,0.0245,0.35,148,3618401519,won,0.29,1
11:51:37,JD100,,3.919,DIGITUNDER,5,0.5209,0.0173,0.35,137,3618403179,won,0.29,1
11:51:39,JD100,,3.924,DIGITUNDER,5,0.5246,0.0245,0.35,141,3618404139,lost,-0.35,1
11:51:41,JD100,,3.926,DIGITUNDER,5,0.5209,0.0173,0.35,135,3618408399,won,0.29,1
11:51:43,JD100,,3.925,DIGITUNDER,5,0.5209,0.0173,0.35,145,3618410859,lost,-0.35,1
11:51:45,JD100,,3.926,DIGITUNDER,5,0.5221,0.0197,0.35,138,3618413779,won,0.29,1
11:51:47,JD100,,3.925,DIGITOVER,4,0.5221,0.0197,0.35,127,3618416219,lost,-0.35,1
11:51:49,JD100,,3.923,DIGITUNDER,5,0.5208,0.0172,0.35,163,3618417239,lost,-0.35,1
11:51:51,JD100,,3.924,DIGITUNDER,5,0.5245,0.0244,0.35,169,3618422159,won,0.29,1
11:51:53,JD100,,3.924,DIGITUNDER,5,0.5222,0.0198,0.35,100,3618423439,lost,-0.35,1
11:51:55,JD100,,3.897,DIGITUNDER,5,0.5222,0.0198,0.35,416,3618428839,won,0.29,1
11:51:57,JD100,,3.897,DIGITUNDER,5,0.5222,0.0198,0.35,109,3618430139,won,0.29,1
11:51:59,JD100,,3.894,DIGITUNDER,5,0.5208,0.0172,0.35,170,3618431619,lost,-0.35,1
11:52:01,JD100,,3.896,DIGITUNDER,5,0.5208,0.0171,0.35,129,3618435819,lost,-0.35,1
11:52:04,JD100,,3.897,DIGITUNDER,5,0.5208,0.0171,0.35,111,3618438459,won,0.29,1
11:52:06,JD100,,3.902,DIGITUNDER,5,0.5246,0.0246,0.35,127,3618439319,lost,-0.35,1
11:52:08,JD100,,3.902,DIGITOVER,4,0.5208,0.0171,0.35,129,3618441559,lost,-0.35,1
11:52:10,JD100,,3.900,DIGITOVER,4,0.5246,0.0245,0.35,112,3618444779,won,0.29,1
11:52:12,JD100,,3.902,DIGITOVER,4,0.5222,0.0198,0.35,194,3618451199,won,0.29,1
11:52:14,JD100,,3.900,DIGITOVER,4,0.5208,0.0170,0.35,143,3618452179,lost,-0.35,1
11:52:16,JD100,,3.900,DIGITUNDER,5,0.5222,0.0199,0.35,124,3618453759,won,0.29,1
11:52:18,JD100,,3.899,DIGITUNDER,5,0.5222,0.0199,0.35,123,3618456199,won,0.29,1
11:52:20,JD100,,3.904,DIGITUNDER,5,0.5222,0.0199,0.35,139,3618457199,lost,-0.35,1
11:52:22,JD100,,3.904,DIGITOVER,4,0.5246,0.0245,0.35,129,3618460019,won,0.29,1
11:52:24,JD100,,3.911,DIGITOVER,4,0.5208,0.0171,0.35,160,3618462879,won,0.29,1
11:52:26,JD100,,3.911,DIGITOVER,4,0.5222,0.0198,0.35,107,3618464499,won,0.29,1
11:52:28,JD100,,3.914,DIGITOVER,4,0.5246,0.0245,0.35,112,3618467339,lost,-0.35,1
11:52:31,JD100,,3.915,DIGITUNDER,5,0.5222,0.0198,0.35,517,3618472119,won,0.29,1
11:52:33,JD100,,3.925,DIGITUNDER,5,0.5208,0.0171,0.35,133,3618473199,won,0.29,1
11:52:35,JD100,,3.921,DIGITUNDER,5,0.5246,0.0246,0.35,142,3618478879,lost,-0.35,1
11:52:37,JD100,,3.917,DIGITUNDER,5,0.5246,0.0245,0.35,144,3618481499,lost,-0.35,1
11:52:39,JD100,,3.917,DIGITOVER,4,0.5222,0.0199,0.35,125,3618483019,lost,-0.35,1
11:52:41,JD100,,3.916,DIGITUNDER,5,0.5246,0.0245,0.35,132,3618486619,lost,-0.35,1
11:52:43,JD100,,3.916,DIGITOVER,4,0.5222,0.0198,0.35,112,3618488279,won,0.29,1
11:52:45,JD100,,3.915,DIGITOVER,4,0.5246,0.0245,0.35,149,3618489379,won,0.29,1
11:52:47,JD100,,3.915,DIGITOVER,4,0.5208,0.0171,0.35,193,3618491419,won,0.29,1
11:52:49,JD100,,3.912,DIGITOVER,4,0.5246,0.0245,0.35,207,3618494359,lost,-0.35,1
11:52:51,JD100,,3.912,DIGITUNDER,5,0.5208,0.0171,0.35,184,3618497259,won,0.29,1
11:52:53,JD100,,3.911,DIGITUNDER,5,0.5208,0.0171,0.35,116,3618498639,lost,-0.35,1
11:52:55,JD100,,3.923,DIGITOVER,4,0.5222,0.0199,0.35,154,3618500619,won,0.29,1
11:52:57,JD100,,3.927,DIGITOVER,4,0.5208,0.0171,0.35,137,3618501919,lost,-0.35,1
11:52:59,JD100,,3.924,DIGITUNDER,5,0.5208,0.0170,0.35,110,3618509959,won,0.29,1
11:53:02,JD100,,3.922,DIGITUNDER,5,0.5246,0.0245,0.35,123,3618512759,lost,-0.35,1
11:53:04,JD100,,3.921,DIGITOVER,4,0.5207,0.0170,0.35,148,3618517139,lost,-0.35,1
11:53:06,JD100,,3.923,DIGITUNDER,5,0.5207,0.0170,0.35,123,3618518499,lost,-0.35,1
11:53:08,JD100,,3.923,DIGITOVER,4,0.5222,0.0199,0.35,127,3618519899,lost,-0.35,1
11:53:10,JD100,,3.924,DIGITOVER,4,0.5222,0.0198,0.35,136,3618524979,lost,-0.35,1
11:53:12,JD100,,3.928,DIGITUNDER,5,0.5207,0.0170,0.35,169,3618526819,won,0.29,1
11:53:14,JD100,,3.927,DIGITUNDER,5,0.5245,0.0244,0.35,125,3618527959,won,0.29,1
11:53:16,JD100,,3.925,DIGITUNDER,5,0.5222,0.0199,0.44,154,3618530199,lost,-0.44,1
11:53:18,JD100,,3.922,DIGITOVER,4,0.5208,0.0171,0.44,133,3618531199,lost,-0.44,1
11:53:20,JD100,,3.923,DIGITUNDER,5,0.5245,0.0244,0.58,147,3618532859,lost,-0.58,1
11:53:22,JD100,,3.925,DIGITOVER,4,0.5222,0.0198,0.58,140,3618534679,lost,-0.58,1
11:53:24,JD100,,3.924,DIGITUNDER,5,0.5208,0.0171,0.73,116,3618536779,won,0.6,1
11:53:26,JD100,,3.925,DIGITOVER,4,0.5208,0.0171,0.87,118,3618539839,lost,-0.87,1
11:53:28,JD100,,3.925,DIGITUNDER,5,0.5222,0.0198,0.87,272,3618540879,won,0.71,1
11:53:31,JD100,,3.929,DIGITUNDER,5,0.5207,0.0170,0.87,119,3618541979,won,0.71,1
11:53:33,JD100,,3.936,DIGITUNDER,5,0.5208,0.0170,0.87,480,3618544979,lost,-0.87,1
11:53:35,JD100,,3.936,DIGITOVER,4,0.5222,0.0198,0.87,115,3618547399,lost,-0.87,1
11:53:37,JD100,,3.935,DIGITUNDER,5,0.5245,0.0244,0.87,112,3618549999,lost,-0.87,1
11:53:39,JD100,,3.937,DIGITOVER,4,0.5208,0.0170,0.87,145,3618551139,lost,-0.87,1
11:53:41,JD100,,3.939,DIGITUNDER,5,0.5221,0.0197,0.88,120,3618555499,won,0.72,1
11:53:43,JD100,,3.939,DIGITUNDER,5,0.5208,0.0170,0.87,139,3618558119,won,0.71,1
11:53:45,JD100,,3.939,DIGITUNDER,5,0.5221,0.0197,0.87,129,3618559339,won,0.71,1
11:53:47,JD100,,3.939,DIGITUNDER,5,0.5245,0.0243,0.87,123,3618563159,lost,-0.87,1
11:53:49,JD100,,3.939,DIGITOVER,4,0.5222,0.0198,0.87,120,3618564519,lost,-0.87,1
11:53:51,JD100,,3.940,DIGITUNDER,5,0.5245,0.0243,0.87,141,3618567519,won,0.71,1
11:53:53,JD100,,3.941,DIGITUNDER,5,0.5221,0.0197,0.87,352,3618573659,lost,-0.87,1
11:53:55,JD100,,3.943,DIGITOVER,4,0.5245,0.0243,0.87,148,3618575279,won,0.71,1
11:53:57,JD100,,3.948,DIGITUNDER,5,0.5245,0.0243,0.87,149,3618577759,won,0.71,1
11:53:59,JD100,,3.947,DIGITOVER,4,0.5245,0.0244,0.88,122,3618582019,lost,-0.88,1
11:54:02,JD100,,3.948,DIGITUNDER,6,0.6224,0.0170,0.87,126,3618582959,lost,-0.87,1
11:54:04,JD100,,3.951,DIGITOVER,4,0.5222,0.0198,0.87,164,3618588399,won,0.71,1
11:54:06,JD100,,3.950,DIGITOVER,4,0.5222,0.0198,0.87,122,3618592619,won,0.71,1
11:54:08,JD100,,3.951,DIGITUNDER,5,0.5207,0.0170,0.87,133,3618595479,won,0.71,1
11:54:10,JD100,,3.954,DIGITOVER,4,0.5208,0.0170,0.88,139,3618598259,lost,-0.88,1
11:54:12,JD100,,3.951,DIGITOVER,4,0.5245,0.0243,0.87,127,3618601479,won,0.71,1
11:54:14,JD100,,3.948,DIGITOVER,4,0.5245,0.0244,0.87,132,3618606519,lost,-0.87,1
11:54:16,JD100,,3.950,DIGITUNDER,5,0.5245,0.0244,0.87,144,3618607979,lost,-0.87,1
11:54:18,JD100,,3.939,DIGITUNDER,5,0.5221,0.0197,0.87,117,3618611919,lost,-0.87,1
11:54:20,JD100,,3.940,DIGITOVER,4,0.5245,0.0243,0.87,150,3618613119,lost,-0.87,1
11:54:22,JD100,,3.934,DIGITUNDER,5,0.5221,0.0197,0.87,121,3618618019,won,0.71,1
11:54:25,JD100,,3.933,DIGITUNDER,5,0.5221,0.0197,0.87,152,3618619479,won,0.71,1
11:54:27,JD100,,3.932,DIGITUNDER,5,0.5221,0.0197,0.87,191,3618621499,lost,-0.87,1
11:54:29,JD100,,3.926,DIGITUNDER,5,0.5208,0.0171,0.88,139,3618625459,won,0.72,1
11:54:31,JD100,,3.922,DIGITUNDER,5,0.5208,0.0171,0.88,123,3618628779,won,0.72,1
11:54:33,JD100,,3.922,DIGITUNDER,5,0.5208,0.0172,0.88,380,3618635999,won,0.72,1
11:54:35,JD100,,3.921,DIGITUNDER,5,0.5245,0.0244,0.88,101,3618638499,won,0.72,1
11:54:37,JD100,,3.921,DIGITUNDER,5,0.5245,0.0244,0.88,149,3618639659,won,0.72,1
11:54:39,JD100,,3.918,DIGITUNDER,5,0.5209,0.0172,0.88,117,3618641399,lost,-0.88,1
11:54:41,JD100,,3.920,DIGITOVER,4,0.5245,0.0244,0.88,138,3618642739,won,0.72,1
11:54:43,JD100,,3.920,DIGITOVER,4,0.5222,0.0198,0.88,122,3618644099,won,0.72,1
11:54:45,JD100,,3.920,DIGITOVER,4,0.5246,0.0245,0.88,987,3618646719,won,0.72,2
11:54:47,JD100,,3.920,DIGITUNDER,5,0.5209,0.0173,0.88,117,3618650019,won,0.72,1
11:54:49,JD100,,3.919,DIGITOVER,4,0.5209,0.0173,0.88,118,3618655239,won,0.72,1
11:54:51,JD100,,3.918,DIGITOVER,4,0.5221,0.0197,0.88,290,3618656419,won,0.72,1
11:54:53,JD100,,3.918,DIGITOVER,4,0.5209,0.0173,0.88,139,3618658359,won,0.72,1
11:54:56,JD100,,3.918,DIGITOVER,4,0.5209,0.0173,0.88,128,3618659739,won,0.72,1
11:54:58,JD100,,3.918,DIGITOVER,4,0.5246,0.0245,0.88,152,3618660979,lost,-0.88,1
11:55:00,JD100,,3.917,DIGITUNDER,5,0.5246,0.0245,0.88,134,3618663819,lost,-0.88,1
11:55:02,JD100,,3.918,DIGITOVER,4,0.5222,0.0198,0.88,129,3618664839,lost,-0.88,1
11:55:04,JD100,,3.919,DIGITUNDER,5,0.5209,0.0172,0.88,142,3618665999,won,0.72,1
11:55:06,JD100,,3.919,DIGITOVER,4,0.5209,0.0173,0.88,149,3618668919,lost,-0.88,1
11:55:08,JD100,,3.920,DIGITUNDER,5,0.5209,0.0173,0.88,125,3618670299,won,0.72,1
11:55:10,JD100,,3.924,DIGITUNDER,5,0.5209,0.0173,0.88,136,3618673939,won,0.72,1
11:55:12,JD100,,3.923,DIGITUNDER,5,0.5245,0.0244,0.88,130,3618675359,lost,-0.88,1
11:55:14,JD100,,3.925,DIGITOVER,4,0.5209,0.0173,0.88,150,3618676979,won,0.72,1
11:55:16,JD100,,3.928,DIGITUNDER,5,0.5245,0.0243,0.88,145,3618683199,won,0.72,1
11:55:18,JD100,,3.927,DIGITUNDER,5,0.5209,0.0173,0.88,137,3618684779,lost,-0.88,1
11:55:20,JD100,,3.928,DIGITOVER,4,0.5245,0.0243,0.88,238,3618687299,won,0.72,1
11:55:22,JD100,,3.931,DIGITUNDER,5,0.5245,0.0243,0.88,132,3618690179,won,0.72,1
11:55:24,JD100,,3.931,DIGITUNDER,5,0.5209,0.0173,0.88,152,3618691219,lost,-0.88,1
11:55:26,JD100,,3.929,DIGITUNDER,5,0.5209,0.0173,0.87,128,3618696159,won,0.71,1
11:55:29,JD100,,3.929,DIGITOVER,4,0.5245,0.0243,0.88,109,3618698539,lost,-0.88,1
11:55:31,JD100,,3.929,DIGITUNDER,5,0.5220,0.0195,0.88,168,3618700959,lost,-0.88,1
11:55:33,JD100,,3.932,DIGITUNDER,5,0.5209,0.0173,0.88,99,3618702859,lost,-0.88,1
11:55:35,JD100,,3.933,DIGITOVER,4,0.5209,0.0173,0.88,114,3618705119,lost,-0.88,1
11:55:37,JD100,,3.932,DIGITOVER,4,0.5209,0.0173,0.88,177,3618707539,lost,-0.88,1
11:55:39,JD100,,3.934,DIGITOVER,4,0.5220,0.0194,0.88,112,3618709679,won,0.72,1
11:55:41,JD100,,3.931,DIGITOVER,4,0.5220,0.0195,0.88,124,3618710659,lost,-0.88,1
11:55:43,JD100,,3.931,DIGITUNDER,5,0.5244,0.0242,0.88,159,3618712199,won,0.72,1
11:55:45,JD100,,3.927,DIGITUNDER,5,0.5245,0.0243,0.88,121,3618713339,won,0.72,1
11:55:47,JD100,,3.931,DIGITUNDER,5,0.5209,0.0173,0.88,133,3618714639,won,0.72,1
11:55:50,JD100,,3.927,DIGITOVER,4,0.5209,0.0173,0.88,123,3618718059,lost,-0.88,1
11:55:52,JD100,,3.925,DIGITUNDER,5,0.5244,0.0242,0.88,123,3618719299,won,0.72,1
11:55:54,JD100,,3.925,DIGITUNDER,5,0.5244,0.0242,0.88,145,3618720199,lost,-0.88,1
11:55:56,JD100,,3.926,DIGITOVER,4,0.5220,0.0194,0.88,114,3618721459,lost,-0.88,1
11:55:58,JD100,,3.926,DIGITUNDER,5,0.5209,0.0173,0.88,133,3618722599,lost,-0.88,1
11:56:00,JD100,,3.927,DIGITOVER,4,0.5209,0.0173,0.88,148,3618724199,won,0.72,1
11:56:02,JD100,,3.929,DIGITOVER,4,0.5244,0.0241,0.88,129,3618727939,won,0.72,1
11:56:04,JD100,,3.929,DIGITOVER,4,0.5244,0.0241,0.88,134,3618729839,lost,-0.88,1
11:56:06,JD100,,3.929,DIGITUNDER,5,0.5220,0.0194,0.88,150,3618731479,lost,-0.88,1
11:56:08,JD100,,3.928,DIGITOVER,4,0.5244,0.0242,0.88,132,3618737599,won,0.72,1
11:56:10,JD100,,3.927,DIGITOVER,4,0.5244,0.0242,0.88,177,3618738959,won,0.72,1
11:56:13,JD100,,3.917,DIGITOVER,4,0.5244,0.0242,0.88,161,3618739999,lost,-0.88,1
11:56:15,JD100,,3.919,DIGITUNDER,5,0.5220,0.0194,0.88,111,3618741559,lost,-0.88,1
11:56:17,JD100,,3.920,DIGITOVER,4,0.5209,0.0174,0.88,143,3618743039,lost,-0.88,1
11:56:19,JD100,,3.920,DIGITUNDER,5,0.5220,0.0194,0.88,187,3618744439,lost,-0.88,1
11:56:21,JD100,,3.918,DIGITOVER,4,0.5219,0.0194,0.88,119,3618746879,won,0.72,1
11:56:23,JD100,,3.913,DIGITOVER,4,0.5220,0.0194,0.88,165,3618748119,lost,-0.88,1
11:56:25,JD100,,3.915,DIGITUNDER,5,0.5219,0.0194,0.88,128,3618749139,won,0.72,1
11:56:27,JD100,,3.915,DIGITUNDER,5,0.5244,0.0242,0.88,155,3618751039,won,0.72,1
11:56:29,JD100,,3.911,DIGITUNDER,5,0.5210,0.0174,0.88,133,3618754219,lost,-0.88,1
11:56:31,JD100,,3.913,DIGITOVER,4,0.5244,0.0242,0.88,137,3618755259,lost,-0.88,1
11:56:33,JD100,,3.913,DIGITUNDER,5,0.5220,0.0194,0.88,128,3618756179,won,0.72,1
11:56:35,JD100,,3.913,DIGITUNDER,5,0.5209,0.0173,0.88,118,3618757499,lost,-0.88,1
11:56:37,JD100,,3.904,DIGITUNDER,5,0.5220,0.0194,0.88,164,3618760979,lost,-0.88,1
11:56:39,JD100,,3.902,DIGITOVER,4,0.5244,0.0242,0.88,136,3618762379,won,0.72,1
11:56:42,JD100,,3.900,DIGITOVER,4,0.5220,0.0194,0.88,131,3618764959,lost,-0.88,1
11:56:44,JD100,,3.900,DIGITUNDER,5,0.5220,0.0194,0.88,178,3618765979,lost,-0.88,1
11:56:46,JD100,,3.901,DIGITOVER,4,0.5244,0.0242,0.88,127,3618767999,lost,-0.88,1
11:56:48,JD100,,3.900,DIGITUNDER,5,0.5209,0.0173,0.87,155,3618769959,lost,-0.87,1
11:56:50,JD100,,3.901,DIGITUNDER,5,0.5209,0.0173,0.87,139,3618773139,won,0.71,1
11:56:52,JD100,,3.906,DIGITUNDER,5,0.5219,0.0193,0.81,147,3618776059,won,0.66,1
11:56:54,JD100,,3.911,DIGITUNDER,5,0.5244,0.0241,0.67,136,3618777499,lost,-0.67,1
11:56:56,JD100,,3.910,DIGITOVER,4,0.5219,0.0192,0.78,158,3618780659,won,0.64,1
11:56:58,JD100,,3.909,DIGITOVER,4,0.5219,0.0193,0.78,138,3618781599,lost,-0.78,1
11:57:00,JD100,,3.909,DIGITUNDER,5,0.5244,0.0241,0.87,146,3618783419,won,0.71,1
11:57:03,JD100,,3.908,DIGITUNDER,5,0.5244,0.0241,0.87,134,3618784239,lost,-0.87,1
11:57:05,JD100,,3.910,DIGITOVER,4,0.5209,0.0174,0.75,142,3618785619,lost,-0.75,1
11:57:07,JD100,,3.911,DIGITOVER,4,0.5209,0.0173,0.61,108,3618788419,lost,-0.61,1
11:57:09,JD100,,3.910,DIGITUNDER,5,0.5218,0.0192,0.47,153,3618792219,won,0.38,1
11:57:11,JD100,,3.910,DIGITOVER,4,0.5209,0.0172,0.35,142,3618795299,lost,-0.35,1
11:57:13,JD100,,3.911,DIGITUNDER,5,0.5219,0.0192,0.44,121,3618797459,lost,-0.44,1
11:57:15,JD100,,3.905,DIGITOVER,4,0.5219,0.0192,0.42,120,3618802699,lost,-0.42,1
11:57:17,JD100,,3.909,DIGITOVER,4,0.5219,0.0192,0.53,116,3618805039,won,0.43,1
