ts,sym,decision_epoch,digit,sigma,ctype,barrier,model_p,model_ev,rtt_ms,cid,status,pnl,exit_lag_s
09:59:47,JD100,1781258337,,4.167,DIGITOVER,6,0.3158,0.0121,90,1971393039,lost,-1.0,1
09:59:49,JD100,1781258339,,4.167,DIGITOVER,4,0.5179,0.0114,116,1971395239,won,0.95,1
09:59:51,JD100,1781258343,,4.171,DIGITUNDER,6,0.6184,0.0105,111,1971399979,won,0.63,1
09:59:53,JD100,1781258344,,4.170,DIGITUNDER,4,0.4190,0.0170,90,1971401339,lost,-1.0,1
09:59:55,JD100,1781258345,,4.169,DIGITOVER,6,0.3158,0.0121,97,1971402679,lost,-1.0,1
09:59:57,JD100,1781258348,,4.173,DIGITUNDER,6,0.6184,0.0105,115,1971406079,won,0.63,1
09:59:59,JD100,1781258349,,4.171,DIGITUNDER,6,0.6184,0.0105,119,1971407019,won,0.63,1
10:00:01,JD100,1781258351,,4.169,DIGITUNDER,4,0.4190,0.0170,122,1971409059,won,1.43,1
10:00:03,JD100,1781258353,,4.168,DIGITOVER,4,0.5179,0.0114,138,1971411559,lost,-1.0,1
10:00:05,JD100,1781258354,,4.168,DIGITUNDER,4,0.4190,0.0170,113,1971412419,lost,-1.0,1
10:00:08,JD100,1781258355,,4.168,DIGITOVER,5,0.4190,0.0170,94,1971413339,lost,-1.0,1
10:00:10,JD100,1781258358,,4.171,DIGITUNDER,5,0.5175,0.0106,89,1971416459,won,0.95,1
10:00:12,JD100,1781258360,,4.169,DIGITUNDER,5,0.5175,0.0106,82,1971418699,lost,-1.0,1
10:00:14,JD100,1781258361,,4.170,DIGITOVER,6,0.3158,0.0121,97,1971419619,lost,-1.0,1
10:00:16,JD100,1781258362,,4.171,DIGITUNDER,6,0.6184,0.0105,99,1971420599,lost,-1.0,1
10:00:18,JD100,1781258363,,4.172,DIGITOVER,5,0.4190,0.0170,107,1971421739,lost,-1.0,1
10:00:20,JD100,1781258365,,4.171,DIGITOVER,5,0.4190,0.0170,122,1971424059,won,1.43,1
10:00:22,JD100,1781258366,,4.169,DIGITOVER,5,0.4190,0.0170,94,1971425159,won,1.43,1
10:00:24,JD100,1781258367,,4.176,DIGITOVER,5,0.4190,0.0170,121,1971426359,won,1.43,1
10:00:26,JD100,1781258368,,4.184,DIGITOVER,6,0.3158,0.0121,100,1971427559,lost,-1.0,1
10:00:28,JD100,1781258373,,4.186,DIGITUNDER,5,0.5175,0.0106,96,1971433899,lost,-1.0,1
10:00:30,JD100,1781258376,,4.183,DIGITUNDER,4,0.4190,0.0170,88,1971437199,lost,-1.0,1
10:00:32,JD100,1781258379,,4.179,DIGITUNDER,4,0.4190,0.0170,90,1971440299,lost,-1.0,1
10:00:34,JD100,1781258380,,4.179,DIGITOVER,6,0.3158,0.0121,95,1971441099,won,2.21,1
10:00:36,JD100,1781258381,,4.177,DIGITOVER,6,0.3158,0.0121,90,1971442359,lost,-1.0,1
10:00:38,JD100,1781258384,,4.176,DIGITUNDER,5,0.5175,0.0106,107,1971445699,won,0.95,1
10:00:41,JD100,1781258385,,4.175,DIGITUNDER,5,0.5175,0.0106,115,1971446479,lost,-1.0,1
10:00:43,JD100,1781258386,,4.175,DIGITOVER,5,0.4190,0.0170,103,1971447299,won,1.43,1
10:00:45,JD100,1781258387,,4.174,DIGITOVER,5,0.4190,0.0170,88,1971448479,lost,-1.0,1
10:00:47,JD100,1781258388,,4.175,DIGITUNDER,6,0.6184,0.0105,89,1971449399,won,0.63,1
10:00:49,JD100,1781258392,,4.177,DIGITOVER,5,0.4190,0.0170,88,1971453499,lost,-1.0,1
10:00:51,JD100,1781258393,,4.179,DIGITUNDER,6,0.6184,0.0105,101,1971454759,lost,-1.0,1
10:00:53,JD100,1781258395,,4.177,DIGITOVER,6,0.3158,0.0121,99,1971456639,lost,-1.0,1
10:00:55,JD100,1781258396,,4.176,DIGITOVER,4,0.5179,0.0114,111,1971457399,won,0.95,1
10:00:57,JD100,1781258397,,4.175,DIGITOVER,6,0.3158,0.0121,110,1971458559,won,2.21,1
10:00:59,JD100,1781258398,,4.174,DIGITOVER,5,0.4190,0.0170,104,1971459359,lost,-1.0,1
10:01:01,JD100,1781258399,,4.174,DIGITUNDER,5,0.5175,0.0106,176,1971460839,won,0.95,1
10:01:03,JD100,1781258405,,4.174,DIGITUNDER,5,0.5175,0.0106,111,1971467979,lost,-1.0,1
10:01:05,JD100,1781258406,,4.174,DIGITOVER,5,0.4190,0.0170,469,1971469359,lost,-1.0,1
10:01:07,JD100,1781258407,,4.176,DIGITUNDER,4,0.4190,0.0170,99,1971470019,lost,-1.0,1
10:01:09,JD100,1781258409,,4.174,DIGITOVER,5,0.4190,0.0170,101,1971472339,won,1.43,1
10:01:11,JD100,1781258410,,4.173,DIGITOVER,6,0.3158,0.0121,124,1971473159,lost,-1.0,1
10:01:13,JD100,1781258411,,4.173,DIGITUNDER,5,0.5175,0.0106,116,1971474439,won,0.95,1
10:01:15,JD100,1781258413,,4.171,DIGITOVER,5,0.4190,0.0170,100,1971476419,lost,-1.0,1
10:01:18,JD100,1781258414,,4.172,DIGITUNDER,5,0.5175,0.0106,95,1971477759,won,0.95,1
10:01:20,JD100,1781258415,,4.171,DIGITUNDER,4,0.4190,0.0170,108,1971478679,lost,-1.0,1
10:01:22,JD100,1781258419,,4.174,DIGITOVER,4,0.5179,0.0114,91,1971483179,lost,-1.0,1
10:01:24,JD100,1781258420,,4.176,DIGITUNDER,5,0.5175,0.0106,115,1971484019,won,0.95,1
10:01:26,JD100,1781258421,,4.175,DIGITUNDER,6,0.6184,0.0105,109,1971485399,won,0.63,1
10:01:28,JD100,1781258425,,4.177,DIGITUNDER,5,0.5175,0.0106,111,1971490059,won,0.95,1
10:01:30,JD100,1781258426,,4.176,DIGITUNDER,4,0.4190,0.0170,105,1971491139,lost,-1.0,1
10:01:32,JD100,1781258427,,4.192,DIGITOVER,4,0.5179,0.0114,92,1971492259,won,0.95,1
10:01:34,JD100,1781258429,,4.190,DIGITUNDER,4,0.4190,0.0170,107,1971494459,lost,-1.0,1
10:01:36,JD100,1781258430,,4.190,DIGITOVER,5,0.4190,0.0170,128,1971495399,won,1.43,1
10:01:38,JD100,1781258431,,4.189,DIGITOVER,4,0.5179,0.0114,88,1971496859,won,0.95,1
10:01:40,JD100,1781258433,,4.186,DIGITOVER,4,0.5179,0.0114,91,1971498939,lost,-1.0,1
10:01:42,JD100,1781258434,,4.186,DIGITUNDER,5,0.5175,0.0106,120,1971500259,won,0.95,1
10:01:44,JD100,1781258435,,4.185,DIGITUNDER,6,0.6184,0.0105,119,1971501179,lost,-1.0,1
10:01:46,JD100,1781258437,,4.183,DIGITUNDER,4,0.4190,0.0170,98,1971503799,won,1.43,1
10:01:48,JD100,1781258438,,4.182,DIGITUNDER,5,0.5175,0.0106,111,1971504739,won,0.95,1
10:01:50,JD100,1781258439,,4.181,DIGITUNDER,4,0.4190,0.0170,87,1971505739,won,1.43,1
10:01:52,JD100,1781258442,,4.179,DIGITOVER,4,0.5179,0.0114,121,1971509379,lost,-1.0,1
10:01:55,JD100,1781258443,,4.178,DIGITUNDER,5,0.5175,0.0106,130,1971510699,won,0.95,1
10:01:57,JD100,1781258445,,4.181,DIGITUNDER,4,0.4190,0.0170,93,1971513179,won,1.43,1
10:01:59,JD100,1781258446,,4.179,DIGITUNDER,4,0.4190,0.0170,96,1971514379,lost,-1.0,1
10:02:01,JD100,1781258448,,4.177,DIGITUNDER,4,0.4190,0.0170,110,1971516359,won,1.43,1
10:02:03,JD100,1781258449,,4.176,DIGITUNDER,5,0.5175,0.0106,103,1971517659,won,0.95,1
10:02:05,JD100,1781258452,,4.175,DIGITUNDER,6,0.6184,0.0105,105,1971521159,won,0.63,1
10:02:07,JD100,1781258455,,4.172,DIGITOVER,5,0.4190,0.0170,107,1971524439,won,1.43,1
10:02:09,JD100,1781258456,,4.171,DIGITOVER,4,0.5179,0.0114,105,1971525319,won,0.95,1
10:02:11,JD100,1781258457,,4.170,DIGITOVER,5,0.4190,0.0170,91,1971526399,lost,-1.0,1
10:02:13,JD100,1781258458,,4.170,DIGITUNDER,5,0.5175,0.0106,90,1971527259,won,0.95,1
10:02:15,JD100,1781258460,,4.169,DIGITOVER,6,0.3158,0.0121,109,1971529559,won,2.21,1
10:02:17,JD100,1781258463,,4.167,DIGITUNDER,5,0.5175,0.0106,95,1971533139,lost,-1.0,1
10:02:19,JD100,1781258466,,4.164,DIGITUNDER,6,0.6184,0.0105,100,1971537119,won,0.63,1
10:02:21,JD100,1781258467,,4.163,DIGITUNDER,6,0.6184,0.0105,124,1971538199,won,0.63,1
10:02:23,JD100,1781258468,,4.167,DIGITUNDER,4,0.4190,0.0170,95,1971538859,lost,-1.0,1
10:02:26,JD100,1781258469,,4.166,DIGITOVER,6,0.3158,0.0121,87,1971540039,won,2.21,1
10:02:28,JD100,1781258471,,4.170,DIGITOVER,6,0.3158,0.0121,88,1971542119,lost,-1.0,1
10:02:30,JD100,1781258473,,4.170,DIGITOVER,4,0.5179,0.0114,137,1971544559,lost,-1.0,1
10:02:32,JD100,1781258479,,4.170,DIGITOVER,4,0.5179,0.0114,110,1971551699,lost,-1.0,1
10:02:34,JD100,1781258480,,4.172,DIGITUNDER,5,0.5175,0.0106,89,1971552519,won,0.95,1
10:02:36,JD100,1781258482,,4.170,DIGITUNDER,4,0.4190,0.0170,116,1971554559,won,1.43,1
10:02:38,JD100,1781258483,,4.169,DIGITUNDER,4,0.4190,0.0170,134,1971555939,lost,-1.0,1
10:02:40,JD100,1781258484,,4.169,DIGITOVER,4,0.5179,0.0114,116,1971556639,lost,-1.0,1
10:02:42,JD100,1781258485,,4.170,DIGITUNDER,4,0.4190,0.0170,117,1971557899,lost,-1.0,1
10:02:44,JD100,1781258486,,4.171,DIGITOVER,5,0.4190,0.0170,99,1971559719,lost,-1.0,1
10:02:46,JD100,1781258487,,4.172,DIGITUNDER,5,0.5175,0.0106,172,1971560939,won,0.95,1
10:02:48,JD100,1781258488,,4.171,DIGITUNDER,6,0.6184,0.0105,116,1971562239,won,0.63,1
10:02:50,JD100,1781258490,,4.168,DIGITOVER,4,0.5179,0.0114,141,1971564099,lost,-1.0,1
10:02:52,JD100,1781258491,,4.171,DIGITUNDER,6,0.6184,0.0105,94,1971565499,lost,-1.0,1
10:02:54,JD100,1781258493,,4.170,DIGITOVER,4,0.5179,0.0114,90,1971567339,won,0.95,1
10:02:56,JD100,1781258494,,4.169,DIGITOVER,6,0.3158,0.0121,98,1971568239,lost,-1.0,1
10:02:59,JD100,1781258495,,4.170,DIGITUNDER,6,0.6184,0.0105,100,1971569259,won,0.63,1
10:03:01,JD100,1781258496,,4.169,DIGITUNDER,4,0.4190,0.0170,102,1971570159,lost,-1.0,1
10:03:03,JD100,1781258498,,4.169,DIGITUNDER,6,0.6184,0.0105,128,1971572319,won,0.63,1
10:03:05,JD100,1781258499,,4.172,DIGITUNDER,4,0.4190,0.0170,89,1971573339,won,1.43,1
10:03:07,JD100,1781258500,,4.177,DIGITUNDER,5,0.5175,0.0106,112,1971573899,lost,-1.0,1
10:03:09,JD100,1781258501,,4.177,DIGITOVER,4,0.5179,0.0114,85,1971574979,lost,-1.0,1
10:03:11,JD100,1781258505,,4.179,DIGITOVER,6,0.3158,0.0121,85,1971578559,lost,-1.0,1
10:03:13,JD100,1781258507,,4.179,DIGITOVER,6,0.3158,0.0121,105,1971581179,lost,-1.0,1
10:03:15,JD100,1781258509,,4.178,DIGITUNDER,5,0.5175,0.0106,87,1971582859,won,0.95,1
10:03:17,JD100,1781258510,,4.176,DIGITUNDER,5,0.5175,0.0106,122,1971584099,lost,-1.0,1
10:03:19,JD100,1781258511,,4.176,DIGITOVER,6,0.3158,0.0121,104,1971585219,lost,-1.0,1
10:03:21,JD100,1781258512,,4.176,DIGITUNDER,5,0.5175,0.0106,109,1971586039,lost,-1.0,1
10:03:23,JD100,1781258513,,4.177,DIGITOVER,5,0.4190,0.0170,94,1971587319,won,1.43,1
10:03:25,JD100,1781258514,,4.183,DIGITOVER,5,0.4190,0.0170,110,1971588219,lost,-1.0,1
10:03:27,JD100,1781258516,,4.184,DIGITOVER,5,0.4190,0.0170,94,1971590379,won,1.43,1
10:03:29,JD100,1781258517,,4.190,DIGITOVER,5,0.4190,0.0170,121,1971591679,lost,-1.0,1
10:03:31,JD100,1781258520,,4.189,DIGITUNDER,4,0.4190,0.0170,141,1971595099,lost,-1.0,1
10:03:33,JD100,1781258521,,4.188,DIGITOVER,6,0.3158,0.0121,119,1971596619,lost,-1.0,1
10:03:36,JD100,1781258522,,4.187,DIGITOVER,4,0.5179,0.0114,145,1971598019,won,0.95,1
10:03:38,JD100,1781258524,,4.187,DIGITUNDER,4,0.4190,0.0170,105,1971600679,lost,-1.0,1
10:03:40,JD100,1781258525,,4.188,DIGITOVER,4,0.5179,0.0114,91,1971601919,won,0.95,1
10:03:42,JD100,1781258526,,4.187,DIGITOVER,5,0.4190,0.0170,103,1971602939,won,1.43,1
10:03:44,JD100,1781258527,,4.185,DIGITOVER,5,0.4190,0.0170,125,1971604359,won,1.43,1
10:03:46,JD100,1781258528,,4.184,DIGITOVER,4,0.5179,0.0114,103,1971605559,lost,-1.0,1
10:03:48,JD100,1781258529,,4.183,DIGITUNDER,6,0.6184,0.0105,102,1971607059,won,0.63,1
10:03:50,JD100,1781258530,,4.182,DIGITUNDER,6,0.6184,0.0105,103,1971608079,won,0.63,1
10:03:52,JD100,1781258531,,4.181,DIGITUNDER,6,0.6184,0.0105,100,1971609279,won,0.63,1
10:03:54,JD100,1781258532,,4.180,DIGITUNDER,5,0.5175,0.0106,99,1971610219,won,0.95,1
10:03:56,JD100,1781258533,,4.179,DIGITUNDER,4,0.4190,0.0170,95,1971611099,won,1.43,1
10:03:58,JD100,1781258534,,4.177,DIGITUNDER,5,0.5175,0.0106,96,1971612259,lost,-1.0,1
10:04:00,JD100,1781258535,,4.178,DIGITOVER,5,0.4190,0.0170,95,1971613299,won,1.43,1
10:04:02,JD100,1781258536,,4.177,DIGITOVER,5,0.4190,0.0170,113,1971615239,lost,-1.0,1
10:04:04,JD100,1781258538,,4.179,DIGITOVER,6,0.3158,0.0121,115,1971617699,lost,-1.0,1
10:04:06,JD100,1781258539,,4.180,DIGITUNDER,5,0.5175,0.0106,100,1971619079,won,0.95,1
10:04:09,JD100,1781258540,,4.179,DIGITUNDER,4,0.4190,0.0170,110,1971620279,lost,-1.0,1
10:04:11,JD100,1781258541,,4.180,DIGITOVER,5,0.4190,0.0170,86,1971621479,lost,-1.0,1
10:04:13,JD100,1781258542,,4.181,DIGITUNDER,5,0.5175,0.0106,96,1971622319,lost,-1.0,1
10:04:15,JD100,1781258544,,4.185,DIGITUNDER,5,0.5175,0.0106,109,1971625019,won,0.95,1
10:04:17,JD100,1781258545,,4.184,DIGITUNDER,5,0.5175,0.0106,94,1971626179,won,0.95,1
10:04:19,JD100,1781258547,,4.182,DIGITUNDER,6,0.6184,0.0105,82,1971628679,won,0.63,1
10:04:21,JD100,1781258548,,4.181,DIGITUNDER,5,0.5175,0.0106,116,1971629839,won,0.95,1
10:04:23,JD100,1781258549,,4.180,DIGITUNDER,5,0.5175,0.0106,91,1971630979,lost,-1.0,1
10:04:25,JD100,1781258551,,4.178,DIGITUNDER,6,0.6184,0.0105,89,1971634079,won,0.63,1
10:04:27,JD100,1781258552,,4.177,DIGITUNDER,6,0.6184,0.0105,108,1971634999,lost,-1.0,1
10:04:29,JD100,1781258553,,4.177,DIGITOVER,6,0.3158,0.0121,92,1971636359,won,2.21,1
10:04:32,JD100,1781258555,,4.175,DIGITOVER,5,0.4190,0.0170,103,1971638959,won,1.43,1
10:04:34,JD100,1781258556,,4.174,DIGITOVER,5,0.4190,0.0170,111,1971639839,lost,-1.0,1
10:04:36,JD100,1781258559,,4.176,DIGITUNDER,5,0.5175,0.0106,126,1971643119,won,0.95,1
10:04:38,JD100,1781258565,,4.179,DIGITUNDER,5,0.5175,0.0106,297,1971651959,won,0.95,1
10:04:40,JD100,1781258566,,4.178,DIGITUNDER,6,0.6184,0.0105,113,1971653339,lost,-1.0,1
10:04:42,JD100,1781258568,,4.178,DIGITOVER,6,0.3158,0.0121,126,1971655059,lost,-1.0,1
10:04:44,JD100,1781258569,,4.181,DIGITOVER,4,0.5179,0.0114,106,1971656319,won,0.95,1
10:04:46,JD100,1781258570,,4.180,DIGITOVER,4,0.5179,0.0114,133,1971657639,lost,-1.0,1
10:04:48,JD100,1781258571,,4.181,DIGITUNDER,4,0.4190,0.0170,106,1971659459,lost,-1.0,1
10:04:50,JD100,1781258573,,4.182,DIGITOVER,4,0.5179,0.0114,85,1971661819,won,0.95,1
10:04:52,JD100,1781258574,,4.181,DIGITOVER,5,0.4190,0.0170,136,1971662679,lost,-1.0,1
10:04:54,JD100,1781258575,,4.181,DIGITUNDER,6,0.6184,0.0105,99,1971663879,lost,-1.0,1
10:04:57,JD100,1781258576,,4.183,DIGITOVER,4,0.5179,0.0114,96,1971665119,lost,-1.0,1
10:04:59,JD100,1781258579,,4.186,DIGITUNDER,4,0.4190,0.0170,117,1971669179,won,1.43,1
10:05:01,JD100,1781258580,,4.184,DIGITUNDER,5,0.5175,0.0106,103,1971670359,won,0.95,1
10:05:03,JD100,1781258581,,4.183,DIGITUNDER,4,0.4190,0.0170,105,1971672559,lost,-1.0,1
10:05:05,JD100,1781258582,,4.184,DIGITOVER,4,0.5179,0.0114,131,1971674419,lost,-1.0,1
10:05:07,JD100,1781258583,,4.184,DIGITUNDER,4,0.4190,0.0170,101,1971675579,lost,-1.0,1
10:05:09,JD100,1781258584,,4.185,DIGITOVER,4,0.5179,0.0114,99,1971676639,lost,-1.0,1
10:05:11,JD100,1781258586,,4.184,DIGITUNDER,5,0.5175,0.0106,109,1971678779,won,0.95,1
10:05:13,JD100,1781258587,,4.190,DIGITUNDER,5,0.5175,0.0106,109,1971680259,lost,-1.0,1
10:05:15,JD100,1781258588,,4.191,DIGITOVER,6,0.3158,0.0121,99,1971681539,lost,-1.0,1
10:05:17,JD100,1781258589,,4.191,DIGITUNDER,6,0.6184,0.0105,101,1971682819,won,0.63,1
10:05:19,JD100,1781258591,,4.194,DIGITOVER,5,0.4190,0.0170,127,1971684859,lost,-1.0,1
10:05:21,JD100,1781258594,,4.195,DIGITUNDER,6,0.6184,0.0105,113,1971688799,lost,-1.0,1
10:05:24,JD100,1781258595,,4.196,DIGITOVER,5,0.4190,0.0170,98,1971690059,lost,-1.0,1
10:05:26,JD100,1781258597,,4.203,DIGITOVER,5,0.4190,0.0170,91,1971691979,won,1.43,1
10:05:28,JD100,1781258598,,4.202,DIGITOVER,4,0.5179,0.0114,130,1971692759,won,0.95,1
10:05:30,JD100,1781258599,,4.201,DIGITOVER,4,0.5179,0.0114,104,1971694079,won,0.95,1
10:05:32,JD100,1781258600,,4.209,DIGITOVER,6,0.3158,0.0121,103,1971694959,lost,-1.0,1
10:05:34,JD100,1781258601,,4.208,DIGITOVER,4,0.5179,0.0114,97,1971696139,won,0.95,1
10:05:36,JD100,1781258602,,4.213,DIGITOVER,5,0.4190,0.0170,240,1971697219,won,1.43,1
10:05:38,JD100,1781258603,,4.211,DIGITOVER,4,0.5179,0.0114,91,1971698279,won,0.95,1
10:05:40,JD100,1781258605,,4.214,DIGITOVER,5,0.4190,0.0170,94,1971702759,won,1.43,1
10:05:42,JD100,1781258607,,4.212,DIGITOVER,4,0.5179,0.0114,101,1971704599,lost,-1.0,1
10:05:44,JD100,1781258608,,4.212,DIGITUNDER,5,0.5175,0.0106,124,1971705379,lost,-1.0,1
10:05:46,JD100,1781258611,,4.211,DIGITOVER,6,0.3158,0.0121,141,1971708559,won,2.21,1
10:05:48,JD100,1781258612,,4.216,DIGITOVER,6,0.3158,0.0121,91,1971709479,lost,-1.0,1
10:05:50,JD100,1781258613,,4.216,DIGITUNDER,4,0.4190,0.0170,107,1971710519,won,1.43,1
10:05:52,JD100,1781258614,,4.214,DIGITUNDER,4,0.4190,0.0170,125,1971711639,won,1.43,1
10:05:54,JD100,1781258615,,4.219,DIGITUNDER,5,0.5175,0.0106,97,1971713099,won,0.95,1
10:05:56,JD100,1781258617,,4.217,DIGITUNDER,5,0.5175,0.0106,135,1971714979,lost,-1.0,1
10:05:59,JD100,1781258619,,4.215,DIGITUNDER,4,0.4190,0.0170,90,1971717359,lost,-1.0,1
10:06:01,JD100,1781258620,,4.215,DIGITOVER,6,0.3158,0.0121,123,1971718539,won,2.21,1
10:06:03,JD100,1781258621,,4.220,DIGITOVER,6,0.3158,0.0121,108,1971720019,lost,-1.0,1
10:06:05,JD100,1781258622,,4.220,DIGITUNDER,4,0.4190,0.0170,124,1971721279,won,1.43,1
10:06:07,JD100,1781258623,,4.223,DIGITUNDER,6,0.6184,0.0105,105,1971722379,won,0.63,1
10:06:09,JD100,1781258625,,4.221,DIGITUNDER,5,0.5175,0.0106,98,1971725019,won,0.95,1
10:06:11,JD100,1781258627,,4.219,DIGITUNDER,6,0.6184,0.0105,102,1971726939,won,0.63,1
10:06:13,JD100,1781258631,,4.227,DIGITUNDER,6,0.6184,0.0105,96,1971731479,lost,-1.0,1
10:06:15,JD100,1781258632,,4.229,DIGITOVER,4,0.5179,0.0114,112,1971732379,lost,-1.0,1
10:06:17,JD100,1781258636,,4.228,DIGITUNDER,4,0.4190,0.0170,98,1971736659,won,1.43,1
10:06:19,JD100,1781258637,,4.234,DIGITUNDER,4,0.4190,0.0170,85,1971737939,won,1.43,1
10:06:21,JD100,1781258644,,4.228,DIGITUNDER,6,0.6184,0.0105,103,1971746439,lost,-1.0,1
10:06:23,JD100,1781258647,,4.228,DIGITUNDER,6,0.6184,0.0105,93,1971750519,lost,-1.0,1
10:06:25,JD100,1781258648,,4.228,DIGITOVER,4,0.5179,0.0114,111,1971751359,lost,-1.0,1
10:06:27,JD100,1781258649,,4.228,DIGITUNDER,5,0.5175,0.0106,102,1971753119,lost,-1.0,1
10:06:29,JD100,1781258650,,4.228,DIGITOVER,5,0.4190,0.0170,120,1971754259,lost,-1.0,1
10:06:31,JD100,1781258652,,4.227,DIGITOVER,5,0.4190,0.0170,126,1971756499,won,1.43,1
10:06:34,JD100,1781258654,,4.230,DIGITOVER,6,0.3158,0.0121,134,1971759039,lost,-1.0,1
10:06:36,JD100,1781258655,,4.230,DIGITUNDER,5,0.5175,0.0106,108,1971760259,lost,-1.0,1
10:06:38,JD100,1781258656,,4.231,DIGITOVER,5,0.4190,0.0170,112,1971761319,lost,-1.0,1
10:06:40,JD100,1781258658,,4.229,DIGITOVER,5,0.4190,0.0170,92,1971763539,won,1.43,1
10:06:42,JD100,1781258659,,4.228,DIGITOVER,6,0.3158,0.0121,87,1971764819,won,2.21,1
10:06:44,JD100,1781258661,,4.235,DIGITOVER,4,0.5179,0.0114,126,1971767759,lost,-1.0,1
10:06:46,JD100,1781258662,,4.234,DIGITUNDER,5,0.5175,0.0106,93,1971768679,won,0.95,1
10:06:48,JD100,1781258663,,4.233,DIGITUNDER,6,0.6184,0.0105,553,1971773119,lost,-1.0,1
10:06:50,JD100,1781258664,,4.233,DIGITOVER,4,0.5179,0.0114,106,1971776999,lost,-1.0,1
10:06:52,JD100,1781258666,,4.233,DIGITUNDER,6,0.6184,0.0105,97,1971779059,won,0.63,1
10:06:54,JD100,1781258668,,4.236,DIGITUNDER,6,0.6184,0.0105,143,1971780939,won,0.63,1
10:06:56,JD100,1781258673,,4.237,DIGITUNDER,6,0.6184,0.0105,98,1971786479,won,0.63,1
10:06:58,JD100,1781258676,,4.248,DIGITOVER,5,0.4190,0.0170,138,1971789439,won,1.43,1
10:07:01,JD100,1781258677,,4.247,DIGITOVER,4,0.5179,0.0114,89,1971790419,lost,-1.0,1
10:07:03,JD100,1781258679,,4.247,DIGITOVER,4,0.5179,0.0114,102,1971792359,won,0.95,1
10:07:05,JD100,1781258682,,4.243,DIGITOVER,5,0.4190,0.0170,119,1971795399,lost,-1.0,1
10:07:07,JD100,1781258683,,4.243,DIGITUNDER,4,0.4190,0.0170,101,1971796519,lost,-1.0,1
10:07:09,JD100,1781258685,,4.245,DIGITUNDER,6,0.6184,0.0105,107,1971798639,won,0.63,1
10:07:11,JD100,1781258686,,4.244,DIGITUNDER,6,0.6184,0.0105,97,1971799539,won,0.63,1
10:07:13,JD100,1781258689,,4.253,DIGITUNDER,4,0.4163,0.0104,106,1971803679,won,1.43,1
10:07:15,JD100,1781258692,,4.252,DIGITUNDER,4,0.4163,0.0104,116,1971806959,won,1.43,1
10:07:17,JD100,1781258698,,4.254,DIGITOVER,5,0.4163,0.0104,103,1971820479,won,1.43,1
10:07:19,JD100,1781258701,,4.259,DIGITOVER,5,0.4163,0.0104,138,1971823879,lost,-1.0,1
10:07:21,JD100,1781258703,,4.263,DIGITUNDER,4,0.4163,0.0104,143,1971826419,won,1.43,1
10:07:23,JD100,1781258707,,4.257,DIGITOVER,5,0.4163,0.0104,118,1971830739,lost,-1.0,1
10:07:25,JD100,1781258722,,4.258,DIGITOVER,5,0.4163,0.0104,132,1971848299,lost,-1.0,1
10:07:27,JD100,1781258724,,4.258,DIGITOVER,5,0.4163,0.0104,121,1971850659,lost,-1.0,1
10:07:29,JD100,1781258726,,4.264,DIGITUNDER,4,0.4163,0.0104,120,1971852839,lost,-1.0,1
10:07:31,JD100,1781258733,,4.260,DIGITUNDER,4,0.4163,0.0104,106,1971859979,won,1.43,1
10:07:33,JD100,1781258737,,4.261,DIGITUNDER,4,0.4163,0.0104,94,1971863819,lost,-1.0,1
10:07:35,JD100,1781258744,,4.255,DIGITOVER,5,0.4163,0.0104,98,1971870679,won,1.43,1
10:07:38,JD100,1781258746,,4.256,DIGITUNDER,4,0.4163,0.0104,110,1971873379,lost,-1.0,1
10:07:40,JD100,1781258750,,4.257,DIGITUNDER,4,0.4163,0.0104,97,1971877519,lost,-1.0,1
10:07:42,JD100,1781258757,,4.258,DIGITOVER,5,0.4163,0.0104,113,1971884859,lost,-1.0,1
10:07:44,JD100,1781258764,,4.252,DIGITUNDER,4,0.4163,0.0104,101,1971893599,lost,-1.0,1
10:07:46,JD100,1781258770,,4.256,DIGITOVER,5,0.4163,0.0104,112,1971899879,won,1.43,1
10:07:48,JD100,1781258777,,4.252,DIGITOVER,5,0.4163,0.0104,88,1971906779,lost,-1.0,1
10:07:50,JD100,1781258780,,4.261,DIGITUNDER,4,0.4163,0.0104,120,1971909579,lost,-1.0,1
10:07:52,JD100,1781258782,,4.260,DIGITOVER,5,0.4163,0.0104,119,1971911939,won,1.43,1
10:07:54,JD100,1781258793,,4.251,DIGITUNDER,4,0.4163,0.0104,118,1971924439,won,1.43,1
10:07:56,JD100,1781258794,,4.251,DIGITUNDER,4,0.4163,0.0104,166,1971925479,won,1.43,1
10:07:58,JD100,1781258795,,4.249,DIGITUNDER,4,0.4190,0.0170,120,1971926839,lost,-1.0,1
10:08:00,JD100,1781258797,,4.244,DIGITOVER,4,0.5179,0.0114,89,1971929299,lost,-1.0,1
10:08:02,JD100,1781258799,,4.244,DIGITUNDER,4,0.4190,0.0170,94,1971931419,lost,-1.0,1
10:08:04,JD100,1781258800,,4.244,DIGITOVER,5,0.4190,0.0170,111,1971932739,won,1.43,1
10:08:06,JD100,1781258806,,4.253,DIGITOVER,5,0.4163,0.0104,100,1971940679,lost,-1.0,1
10:08:08,JD100,1781258807,,4.254,DIGITUNDER,4,0.4163,0.0104,90,1971941959,won,1.43,1
10:08:10,JD100,1781258808,,4.253,DIGITUNDER,4,0.4163,0.0104,126,1971942999,won,1.43,1
10:08:13,JD100,1781258815,,4.238,DIGITUNDER,4,0.4190,0.0170,101,1971950819,won,1.43,1
