ts,sym,decision_epoch,digit,sigma,ctype,barrier,model_p,model_ev,rtt_ms,cid,status,pnl,exit_lag_s
10:51:38,JD100,1781261495,,4.231,DIGITOVER,6,0.3177,0.0181,96,1975052859,won,2.21,1
10:51:40,JD100,1781261496,,4.231,DIGITOVER,5,0.4201,0.0195,141,1975053599,won,1.43,1
10:51:42,JD100,1781261497,,4.230,DIGITOVER,5,0.4201,0.0195,129,1975054839,lost,-1.0,1
10:51:44,JD100,1781261500,,4.223,DIGITOVER,5,0.4201,0.0195,108,1975057939,lost,-1.0,1
10:51:46,JD100,1781261502,,4.221,DIGITUNDER,4,0.4201,0.0195,103,1975060139,lost,-1.0,1
10:51:48,JD100,1781261503,,4.222,DIGITOVER,5,0.4201,0.0195,91,1975061299,won,1.43,1
10:51:50,JD100,1781261504,,4.222,DIGITOVER,6,0.3177,0.0181,96,1975062379,lost,-1.0,1
10:51:52,JD100,1781261505,,4.223,DIGITUNDER,4,0.4201,0.0195,113,1975063579,lost,-1.0,1
10:51:54,JD100,1781261507,,4.224,DIGITOVER,5,0.4201,0.0195,101,1975065559,lost,-1.0,1
10:51:56,JD100,1781261509,,4.223,DIGITOVER,6,0.3177,0.0181,114,1975068199,lost,-1.0,1
10:51:58,JD100,1781261510,,4.224,DIGITUNDER,4,0.4201,0.0195,101,1975069439,lost,-1.0,1
10:52:01,JD100,1781261511,,4.224,DIGITOVER,6,0.3177,0.0181,94,1975070739,lost,-1.0,1
10:52:03,JD100,1781261517,,4.231,DIGITUNDER,4,0.4201,0.0195,111,1975078219,won,1.43,1
10:52:09,JD100,1781261526,,4.239,DIGITOVER,5,0.4201,0.0195,99,1975092739,lost,-1.0,1
10:52:13,JD100,1781261530,,4.241,DIGITOVER,6,0.3177,0.0181,101,1975097439,lost,-1.0,1
10:52:18,JD100,1781261535,,4.243,DIGITOVER,6,0.3177,0.0181,97,1975103819,won,2.21,1
10:52:20,JD100,1781261536,,4.241,DIGITOVER,5,0.4201,0.0195,121,1975105059,lost,-1.0,1
10:52:24,JD100,1781261541,,4.243,DIGITOVER,6,0.3177,0.0181,113,1975111259,lost,-1.0,1
10:52:26,JD100,1781261543,,4.242,DIGITOVER,6,0.3177,0.0181,102,1975113699,lost,-1.0,1
10:52:30,JD100,1781261547,,4.244,DIGITOVER,5,0.4201,0.0195,176,1975118999,lost,-1.0,1
10:53:48,JD100,1781261622,,4.250,DIGITOVER,6,0.3177,0.0181,2304,1975224099,lost,-1.0,3
10:55:45,JD100,1781261739,,4.249,DIGITOVER,5,0.4201,0.0195,2262,1975378179,lost,-1.0,3
10:55:55,JD100,1781261752,,4.249,DIGITOVER,6,0.3177,0.0181,103,1975390999,lost,-1.0,1
10:56:02,JD100,1781261759,,4.239,DIGITOVER,5,0.4201,0.0195,119,1975402399,lost,-1.0,1
10:56:04,JD100,1781261760,,4.239,DIGITUNDER,4,0.4201,0.0195,115,1975403899,won,1.43,1
10:56:13,JD100,1781261770,,4.227,DIGITOVER,6,0.3177,0.0181,106,1975416339,lost,-1.0,1
10:56:17,JD100,1781261774,,4.230,DIGITOVER,5,0.4201,0.0195,107,1975423939,lost,-1.0,1
10:56:19,JD100,1781261775,,4.231,DIGITUNDER,4,0.4201,0.0195,111,1975425199,lost,-1.0,1
10:56:22,JD100,1781261779,,4.226,DIGITUNDER,4,0.4201,0.0195,96,1975429719,won,1.43,1
10:56:28,JD100,1781261785,,4.223,DIGITUNDER,4,0.4201,0.0195,111,1975437539,won,1.43,1
10:56:30,JD100,1781261787,,4.223,DIGITOVER,6,0.3177,0.0181,92,1975440359,won,2.21,1
10:56:32,JD100,1781261789,,4.218,DIGITOVER,6,0.3177,0.0181,138,1975443279,won,2.21,1
10:56:34,JD100,1781261790,,4.224,DIGITOVER,6,0.3177,0.0181,112,1975444259,lost,-1.0,1
10:56:36,JD100,1781261792,,4.224,DIGITUNDER,4,0.4201,0.0195,105,1975446879,won,1.43,1
10:56:38,JD100,1781261794,,4.223,DIGITUNDER,4,0.4201,0.0195,141,1975448959,lost,-1.0,1
10:56:40,JD100,1781261796,,4.223,DIGITOVER,6,0.3177,0.0181,114,1975451039,lost,-1.0,1
10:56:57,JD100,1781261814,,4.216,DIGITOVER,5,0.4201,0.0195,104,1975471119,lost,-1.0,1
10:56:59,JD100,1781261815,,4.218,DIGITUNDER,4,0.4201,0.0195,126,1975472559,lost,-1.0,1
10:57:01,JD100,1781261817,,4.214,DIGITOVER,5,0.4201,0.0195,107,1975474719,lost,-1.0,1
10:57:04,JD100,1781261821,,4.210,DIGITUNDER,4,0.4201,0.0195,130,1975481259,lost,-1.0,1
10:57:06,JD100,1781261823,,4.205,DIGITUNDER,4,0.4201,0.0195,140,1975483639,won,1.43,1
10:57:08,JD100,1781261825,,4.209,DIGITUNDER,4,0.4201,0.0195,88,1975486039,lost,-1.0,1
10:57:15,JD100,1781261832,,4.210,DIGITOVER,6,0.3177,0.0181,125,1975495699,lost,-1.0,1
10:57:20,JD100,1781261837,,4.208,DIGITUNDER,4,0.4201,0.0195,119,1975501699,lost,-1.0,1
10:57:22,JD100,1781261839,,4.208,DIGITOVER,5,0.4201,0.0195,100,1975503959,lost,-1.0,1
10:57:30,JD100,1781261847,,4.216,DIGITOVER,6,0.3177,0.0181,91,1975513999,won,2.21,1
10:57:32,JD100,1781261848,,4.215,DIGITOVER,6,0.3177,0.0181,117,1975515019,lost,-1.0,1
10:57:41,JD100,1781261858,,4.217,DIGITOVER,5,0.4201,0.0195,114,1975526819,won,1.43,1
10:57:43,JD100,1781261860,,4.212,DIGITUNDER,4,0.4201,0.0195,136,1975529279,won,1.43,1
10:57:45,JD100,1781261861,,4.212,DIGITUNDER,4,0.4201,0.0195,87,1975530499,won,1.43,1
10:57:48,JD100,1781261865,,4.220,DIGITOVER,5,0.4201,0.0195,99,1975535039,lost,-1.0,1
10:57:51,JD100,1781261868,,4.220,DIGITOVER,5,0.4201,0.0195,92,1975538179,won,1.43,1
10:57:53,JD100,1781261869,,4.225,DIGITOVER,6,0.3177,0.0181,130,1975539579,won,2.21,1
10:57:55,JD100,1781261870,,4.224,DIGITOVER,5,0.4201,0.0195,184,1975540539,won,1.43,1
10:57:57,JD100,1781261871,,4.223,DIGITOVER,5,0.4201,0.0195,113,1975541799,lost,-1.0,1
10:58:03,JD100,1781261880,,4.217,DIGITOVER,5,0.4201,0.0195,102,1975552299,won,1.43,1
10:58:05,JD100,1781261881,,4.216,DIGITOVER,6,0.3177,0.0181,110,1975553879,lost,-1.0,1
10:58:07,JD100,1781261884,,4.216,DIGITOVER,6,0.3177,0.0181,110,1975557659,won,2.21,1
10:58:09,JD100,1781261885,,4.215,DIGITOVER,6,0.3177,0.0181,111,1975558999,lost,-1.0,1
10:58:12,JD100,1781261889,,4.214,DIGITOVER,5,0.4201,0.0195,111,1975563179,won,1.43,1
10:58:14,JD100,1781261890,,4.213,DIGITOVER,5,0.4201,0.0195,117,1975564239,won,1.43,1
10:58:16,JD100,1781261891,,4.213,DIGITOVER,6,0.3177,0.0181,111,1975565559,lost,-1.0,1
10:58:20,JD100,1781261897,,4.204,DIGITOVER,5,0.4201,0.0195,102,1975572159,lost,-1.0,1
10:58:39,JD100,1781261916,,4.205,DIGITUNDER,4,0.4201,0.0195,97,1975594599,won,1.43,1
10:58:41,JD100,1781261918,,4.204,DIGITUNDER,4,0.4201,0.0195,105,1975597139,lost,-1.0,1
10:58:45,JD100,1781261922,,4.196,DIGITOVER,6,0.3177,0.0181,98,1975601159,won,2.21,1
10:58:47,JD100,1781261923,,4.204,DIGITOVER,5,0.4201,0.0195,109,1975602959,won,1.43,1
10:58:49,JD100,1781261924,,4.204,DIGITOVER,5,0.4201,0.0195,116,1975604039,won,1.43,1
10:58:51,JD100,1781261925,,4.203,DIGITOVER,6,0.3177,0.0181,110,1975605039,won,2.21,1
10:58:53,JD100,1781261928,,4.203,DIGITUNDER,4,0.4201,0.0195,123,1975608479,won,1.43,1
10:59:01,JD100,1781261938,,4.209,DIGITUNDER,4,0.4201,0.0195,106,1975620019,lost,-1.0,1
10:59:03,JD100,1781261939,,4.210,DIGITOVER,5,0.4201,0.0195,113,1975621139,lost,-1.0,1
10:59:05,JD100,1781261941,,4.206,DIGITUNDER,4,0.4201,0.0195,119,1975623819,lost,-1.0,1
10:59:08,JD100,1781261945,,4.209,DIGITUNDER,4,0.4201,0.0195,110,1975628199,lost,-1.0,1
10:59:10,JD100,1781261947,,4.214,DIGITOVER,6,0.3177,0.0181,117,1975630159,lost,-1.0,1
10:59:14,JD100,1781261951,,4.214,DIGITOVER,6,0.3177,0.0181,110,1975634179,won,2.21,1
10:59:16,JD100,1781261952,,4.212,DIGITOVER,6,0.3177,0.0181,109,1975635099,lost,-1.0,1
10:59:22,JD100,1781261959,,4.219,DIGITOVER,5,0.4201,0.0195,128,1975642319,won,1.43,1
10:59:24,JD100,1781261960,,4.219,DIGITOVER,6,0.3177,0.0181,175,1975643359,lost,-1.0,1
10:59:26,JD100,1781261961,,4.220,DIGITUNDER,4,0.4201,0.0195,103,1975645799,lost,-1.0,1
10:59:28,JD100,1781261962,,4.217,DIGITOVER,5,0.4201,0.0195,108,1975646679,won,1.43,1
10:59:30,JD100,1781261966,,4.220,DIGITOVER,5,0.4201,0.0195,111,1975651099,lost,-1.0,1
10:59:36,JD100,1781261973,,4.221,DIGITOVER,5,0.4201,0.0195,108,1975659279,won,1.43,1
10:59:39,JD100,1781261976,,4.220,DIGITUNDER,4,0.4201,0.0195,88,1975662079,won,1.43,1
10:59:48,JD100,1781261985,,4.223,DIGITUNDER,4,0.4201,0.0195,124,1975671799,won,1.43,1
10:59:53,JD100,1781261990,,4.226,DIGITUNDER,4,0.4201,0.0195,163,1975677379,lost,-1.0,1
10:59:56,JD100,1781261993,,4.229,DIGITOVER,5,0.4201,0.0195,190,1975680499,won,1.43,1
10:59:58,JD100,1781261994,,4.229,DIGITOVER,5,0.4201,0.0195,102,1975681899,lost,-1.0,1
11:00:00,JD100,1781261995,,4.230,DIGITUNDER,4,0.4201,0.0195,151,1975682939,won,1.43,1
11:00:02,JD100,1781261997,,4.232,DIGITOVER,6,0.3177,0.0181,113,1975685339,lost,-1.0,1
11:00:05,JD100,1781262001,,4.231,DIGITUNDER,4,0.4201,0.0195,248,1975693279,won,1.43,1
11:00:07,JD100,1781262004,,4.236,DIGITUNDER,4,0.4201,0.0195,232,1975697539,won,1.43,1
11:00:21,JD100,1781262017,,4.225,DIGITOVER,6,0.3177,0.0181,125,1975714459,lost,-1.0,1
11:00:25,JD100,1781262022,,4.221,DIGITOVER,6,0.3177,0.0181,105,1975719639,won,2.21,1
11:00:27,JD100,1781262023,,4.221,DIGITOVER,5,0.4201,0.0195,104,1975721019,lost,-1.0,1
11:00:34,JD100,1781262031,,4.224,DIGITOVER,6,0.3177,0.0181,103,1975730319,lost,-1.0,1
11:00:41,JD100,1781262038,,4.228,DIGITOVER,6,0.3177,0.0181,107,1975738999,lost,-1.0,1
11:00:44,JD100,1781262041,,4.231,DIGITOVER,6,0.3177,0.0181,101,1975742299,won,2.21,1
11:00:46,JD100,1781262042,,4.230,DIGITOVER,5,0.4201,0.0195,102,1975743439,lost,-1.0,1
11:00:52,JD100,1781262049,,4.231,DIGITUNDER,4,0.4201,0.0195,102,1975750779,won,1.43,1
11:00:57,JD100,1781262054,,4.227,DIGITOVER,5,0.4201,0.0195,133,1975755619,won,1.43,1
11:01:00,JD100,1781262057,,4.221,DIGITUNDER,4,0.4201,0.0195,240,1975759199,won,1.43,1
11:01:06,JD100,1781262063,,4.213,DIGITOVER,6,0.3177,0.0181,182,1975766759,lost,-1.0,1
11:01:08,JD100,1781262065,,4.213,DIGITUNDER,4,0.4201,0.0195,110,1975769239,lost,-1.0,1
11:01:10,JD100,1781262067,,4.212,DIGITOVER,5,0.4201,0.0195,113,1975771219,won,1.43,1
11:01:12,JD100,1781262068,,4.212,DIGITOVER,5,0.4201,0.0195,117,1975772219,lost,-1.0,1
11:01:16,JD100,1781262073,,4.218,DIGITOVER,6,0.3177,0.0181,100,1975778579,lost,-1.0,1
11:01:18,JD100,1781262075,,4.218,DIGITOVER,5,0.4201,0.0195,116,1975781479,won,1.43,1
11:01:20,JD100,1781262078,,4.220,DIGITOVER,5,0.4201,0.0195,113,1975790539,lost,-1.0,1
11:01:24,JD100,1781262081,,4.220,DIGITOVER,5,0.4201,0.0195,115,1975793879,lost,-1.0,1
11:01:27,JD100,1781262084,,4.222,DIGITOVER,5,0.4201,0.0195,99,1975797339,lost,-1.0,1
11:01:30,JD100,1781262087,,4.220,DIGITUNDER,4,0.4201,0.0195,112,1975802019,won,1.43,1
11:01:33,JD100,1781262090,,4.220,DIGITOVER,5,0.4201,0.0195,94,1975805419,lost,-1.0,1
11:01:36,JD100,1781262093,,4.222,DIGITOVER,6,0.3177,0.0181,124,1975808779,lost,-1.0,1
11:01:44,JD100,1781262101,,4.203,DIGITOVER,6,0.3177,0.0181,112,1975817559,won,2.21,1
11:01:46,JD100,1781262102,,4.203,DIGITOVER,6,0.3177,0.0181,102,1975818719,lost,-1.0,1
11:01:54,JD100,1781262111,,4.194,DIGITOVER,6,0.3177,0.0181,102,1975829319,lost,-1.0,1
11:01:56,JD100,1781262113,,4.194,DIGITOVER,5,0.4201,0.0195,103,1975831259,won,1.43,1
11:01:58,JD100,1781262114,,4.193,DIGITOVER,6,0.3177,0.0181,99,1975832299,won,2.21,1
11:02:00,JD100,1781262115,,4.198,DIGITOVER,6,0.3177,0.0181,101,1975833559,lost,-1.0,1
11:02:02,JD100,1781262118,,4.190,DIGITOVER,6,0.3177,0.0181,101,1975836479,won,2.21,1
11:02:04,JD100,1781262120,,4.189,DIGITUNDER,4,0.4201,0.0195,118,1975838639,lost,-1.0,1
11:02:06,JD100,1781262122,,4.190,DIGITUNDER,4,0.4201,0.0195,138,1975841419,lost,-1.0,1
11:02:08,JD100,1781262125,,4.190,DIGITOVER,5,0.4201,0.0195,108,1975844899,won,1.43,1
11:02:10,JD100,1781262126,,4.190,DIGITOVER,6,0.3177,0.0181,103,1975845759,lost,-1.0,1
11:02:12,JD100,1781262130,,4.191,DIGITUNDER,4,0.4201,0.0195,132,1975850239,lost,-1.0,1
11:02:14,JD100,1781262131,,4.192,DIGITOVER,5,0.4201,0.0195,99,1975851319,won,1.43,1
11:02:17,JD100,1781262132,,4.197,DIGITOVER,5,0.4201,0.0195,141,1975852279,won,1.43,1
11:02:19,JD100,1781262135,,4.201,DIGITUNDER,4,0.4201,0.0195,93,1975855779,lost,-1.0,1
11:02:31,JD100,1781262148,,4.204,DIGITOVER,6,0.3177,0.0181,98,1975871579,won,2.21,1
11:02:39,JD100,1781262156,,4.206,DIGITUNDER,4,0.4201,0.0195,99,1975880179,lost,-1.0,1
11:02:41,JD100,1781262158,,4.209,DIGITOVER,5,0.4201,0.0195,105,1975882059,won,1.43,1
11:02:43,JD100,1781262160,,4.204,DIGITOVER,6,0.3177,0.0181,133,1975884619,lost,-1.0,1
11:02:49,JD100,1781262166,,4.211,DIGITOVER,5,0.4201,0.0195,103,1975890719,lost,-1.0,1
11:02:51,JD100,1781262168,,4.209,DIGITOVER,6,0.3177,0.0181,103,1975892579,lost,-1.0,1
11:02:53,JD100,1781262169,,4.211,DIGITUNDER,4,0.4201,0.0195,94,1975893839,lost,-1.0,1
11:03:00,JD100,1781262177,,4.217,DIGITOVER,6,0.3177,0.0181,93,1975901999,lost,-1.0,1
11:03:04,JD100,1781262181,,4.218,DIGITOVER,6,0.3177,0.0181,148,1975906419,lost,-1.0,1
11:03:06,JD100,1781262183,,4.219,DIGITOVER,5,0.4201,0.0195,129,1975909119,lost,-1.0,1
11:03:12,JD100,1781262189,,4.211,DIGITUNDER,4,0.4201,0.0195,96,1975914859,lost,-1.0,1
11:03:14,JD100,1781262191,,4.203,DIGITOVER,5,0.4201,0.0195,104,1975916939,lost,-1.0,1
11:03:19,JD100,1781262196,,4.207,DIGITUNDER,4,0.4201,0.0195,103,1975921639,lost,-1.0,1
11:03:21,JD100,1781262197,,4.209,DIGITOVER,5,0.4201,0.0195,113,1975922839,won,1.43,1
11:03:23,JD100,1781262200,,4.209,DIGITUNDER,4,0.4201,0.0195,125,1975926219,lost,-1.0,1
11:03:25,JD100,1781262202,,4.213,DIGITOVER,5,0.4201,0.0195,108,1975928119,lost,-1.0,1
11:03:33,JD100,1781262210,,4.212,DIGITOVER,5,0.4201,0.0195,111,1975939379,lost,-1.0,1
11:03:35,JD100,1781262211,,4.211,DIGITUNDER,4,0.4201,0.0195,126,1975940579,won,1.43,1
11:03:37,JD100,1781262213,,4.209,DIGITUNDER,4,0.4201,0.0195,109,1975942539,lost,-1.0,1
11:03:39,JD100,1781262215,,4.209,DIGITOVER,5,0.4201,0.0195,101,1975944179,lost,-1.0,1
11:03:43,JD100,1781262220,,4.211,DIGITUNDER,4,0.4201,0.0195,139,1975949319,lost,-1.0,1
11:03:45,JD100,1781262221,,4.211,DIGITOVER,6,0.3177,0.0181,116,1975950499,lost,-1.0,1
11:03:47,JD100,1781262223,,4.214,DIGITOVER,6,0.3177,0.0181,112,1975952959,won,2.21,1
11:03:49,JD100,1781262224,,4.214,DIGITOVER,6,0.3177,0.0181,103,1975953739,lost,-1.0,1
11:03:51,JD100,1781262225,,4.217,DIGITUNDER,4,0.4201,0.0195,118,1975955039,won,1.43,1
11:03:54,JD100,1781262231,,4.209,DIGITOVER,6,0.3177,0.0181,107,1975961679,lost,-1.0,1
11:03:57,JD100,1781262234,,4.207,DIGITOVER,6,0.3177,0.0181,108,1975965099,lost,-1.0,1
11:04:05,JD100,1781262242,,4.207,DIGITOVER,5,0.4201,0.0195,96,1975974419,won,1.43,1
11:04:07,JD100,1781262243,,4.206,DIGITOVER,6,0.3177,0.0181,113,1975975739,won,2.21,1
11:04:09,JD100,1781262246,,4.208,DIGITOVER,5,0.4201,0.0195,95,1975978619,lost,-1.0,1
11:04:11,JD100,1781262247,,4.208,DIGITUNDER,4,0.4201,0.0195,104,1975980219,won,1.43,1
11:04:13,JD100,1781262248,,4.208,DIGITUNDER,4,0.4201,0.0195,100,1975981779,lost,-1.0,1
11:04:15,JD100,1781262249,,4.210,DIGITOVER,5,0.4201,0.0195,107,1975983339,lost,-1.0,1
11:04:17,JD100,1781262253,,4.210,DIGITUNDER,4,0.4201,0.0195,133,1975987939,lost,-1.0,1
11:04:19,JD100,1781262254,,4.211,DIGITOVER,5,0.4201,0.0195,99,1975989119,won,1.43,1
11:04:21,JD100,1781262256,,4.217,DIGITUNDER,4,0.4201,0.0195,94,1975990879,lost,-1.0,1
11:04:23,JD100,1781262257,,4.218,DIGITOVER,6,0.3177,0.0181,115,1975992099,lost,-1.0,1
11:04:25,JD100,1781262258,,4.219,DIGITUNDER,4,0.4201,0.0195,136,1975993319,lost,-1.0,1
11:04:28,JD100,1781262259,,4.220,DIGITOVER,5,0.4201,0.0195,97,1975994499,lost,-1.0,1
11:04:30,JD100,1781262262,,4.216,DIGITUNDER,4,0.4201,0.0195,112,1975997099,won,1.43,1
11:04:32,JD100,1781262265,,4.218,DIGITOVER,5,0.4201,0.0195,93,1976000819,won,1.43,1
11:04:34,JD100,1781262268,,4.216,DIGITOVER,6,0.3177,0.0181,98,1976003879,lost,-1.0,1
11:04:36,JD100,1781262271,,4.215,DIGITOVER,5,0.4201,0.0195,99,1976007199,lost,-1.0,1
11:04:38,JD100,1781262272,,4.216,DIGITUNDER,4,0.4201,0.0195,105,1976008379,lost,-1.0,1
11:04:40,JD100,1781262273,,4.216,DIGITOVER,5,0.4201,0.0195,112,1976009539,lost,-1.0,1
11:04:42,JD100,1781262277,,4.221,DIGITOVER,6,0.3177,0.0181,108,1976013419,lost,-1.0,1
11:04:44,JD100,1781262279,,4.221,DIGITUNDER,4,0.4201,0.0195,97,1976015719,lost,-1.0,1
11:04:46,JD100,1781262281,,4.225,DIGITOVER,6,0.3177,0.0181,108,1976017879,lost,-1.0,1
11:04:48,JD100,1781262282,,4.225,DIGITUNDER,4,0.4201,0.0195,113,1976018919,lost,-1.0,1
11:04:50,JD100,1781262288,,4.225,DIGITOVER,5,0.4201,0.0195,94,1976026599,lost,-1.0,1
11:04:52,JD100,1781262289,,4.226,DIGITUNDER,4,0.4201,0.0195,93,1976027999,won,1.43,1
11:04:58,JD100,1781262295,,4.224,DIGITUNDER,4,0.4201,0.0195,94,1976034959,lost,-1.0,1
11:05:01,JD100,1781262298,,4.225,DIGITOVER,5,0.4201,0.0195,114,1976038279,won,1.43,1
11:05:03,JD100,1781262299,,4.221,DIGITOVER,6,0.3177,0.0181,100,1976039439,lost,-1.0,1
11:05:05,JD100,1781262300,,4.221,DIGITUNDER,4,0.4201,0.0195,100,1976040659,won,1.43,1
11:05:08,JD100,1781262305,,4.229,DIGITOVER,6,0.3177,0.0181,104,1976046839,won,2.21,1
11:05:10,JD100,1781262306,,4.229,DIGITOVER,5,0.4201,0.0195,94,1976047659,lost,-1.0,1
11:05:14,JD100,1781262311,,4.232,DIGITOVER,6,0.3177,0.0181,119,1976052519,won,2.21,1
11:05:29,JD100,1781262326,,4.223,DIGITOVER,6,0.3177,0.0181,167,1976070339,won,2.21,1
11:05:31,JD100,1781262327,,4.223,DIGITOVER,6,0.3177,0.0181,96,1976071719,won,2.21,1
11:05:37,JD100,1781262334,,4.223,DIGITUNDER,4,0.4201,0.0195,133,1976078939,lost,-1.0,1
11:05:41,JD100,1781262338,,4.228,DIGITUNDER,4,0.4201,0.0195,113,1976083259,lost,-1.0,1
11:05:43,JD100,1781262340,,4.227,DIGITOVER,5,0.4201,0.0195,121,1976085539,lost,-1.0,1
11:05:48,JD100,1781262345,,4.227,DIGITOVER,5,0.4201,0.0195,105,1976091619,won,1.43,1
11:05:50,JD100,1781262346,,4.227,DIGITOVER,5,0.4201,0.0195,98,1976092879,lost,-1.0,1
11:05:57,JD100,1781262354,,4.225,DIGITOVER,6,0.3177,0.0181,107,1976101219,won,2.21,1
11:05:59,JD100,1781262355,,4.230,DIGITOVER,6,0.3177,0.0181,112,1976102559,lost,-1.0,1
11:06:03,JD100,1781262360,,4.228,DIGITOVER,6,0.3177,0.0181,95,1976107959,lost,-1.0,1
11:06:05,JD100,1781262362,,4.229,DIGITUNDER,4,0.4201,0.0195,537,1976111939,lost,-1.0,1
11:06:07,JD100,1781262364,,4.231,DIGITUNDER,4,0.4201,0.0195,100,1976113539,lost,-1.0,1
11:06:09,JD100,1781262365,,4.232,DIGITOVER,6,0.3177,0.0181,99,1976114919,lost,-1.0,1
11:06:12,JD100,1781262366,,4.235,DIGITUNDER,4,0.4201,0.0195,104,1976115879,lost,-1.0,1
11:06:14,JD100,1781262367,,4.233,DIGITOVER,6,0.3177,0.0181,104,1976117079,won,2.21,1
11:06:16,JD100,1781262368,,4.232,DIGITOVER,6,0.3177,0.0181,96,1976118379,lost,-1.0,1
11:06:18,JD100,1781262369,,4.233,DIGITUNDER,4,0.4201,0.0195,112,1976119579,won,1.43,1
11:06:20,JD100,1781262373,,4.235,DIGITOVER,6,0.3177,0.0181,103,1976124639,won,2.21,1
11:06:22,JD100,1781262374,,4.233,DIGITOVER,5,0.4201,0.0195,112,1976125719,won,1.43,1
11:06:24,JD100,1781262375,,4.233,DIGITOVER,6,0.3177,0.0181,124,1976127279,lost,-1.0,1
11:06:26,JD100,1781262378,,4.235,DIGITUNDER,4,0.4201,0.0195,121,1976130259,won,1.43,1
11:06:28,JD100,1781262379,,4.235,DIGITUNDER,4,0.4201,0.0195,96,1976131519,won,1.43,1
11:06:30,JD100,1781262380,,4.235,DIGITUNDER,4,0.4201,0.0195,179,1976132459,lost,-1.0,1
11:06:32,JD100,1781262381,,4.234,DIGITOVER,5,0.4201,0.0195,114,1976133859,lost,-1.0,1
11:06:35,JD100,1781262383,,4.238,DIGITOVER,5,0.4201,0.0195,109,1976136099,lost,-1.0,1
11:06:37,JD100,1781262388,,4.233,DIGITOVER,6,0.3177,0.0181,116,1976145579,lost,-1.0,1
11:06:39,JD100,1781262390,,4.233,DIGITOVER,6,0.3177,0.0181,114,1976148059,lost,-1.0,1
11:06:41,JD100,1781262391,,4.233,DIGITUNDER,4,0.4201,0.0195,118,1976149579,lost,-1.0,1
11:06:43,JD100,1781262394,,4.235,DIGITOVER,5,0.4201,0.0195,119,1976152559,won,1.43,1
11:06:45,JD100,1781262395,,4.235,DIGITOVER,6,0.3177,0.0181,105,1976153919,won,2.21,1
11:06:47,JD100,1781262396,,4.234,DIGITOVER,5,0.4201,0.0195,104,1976154799,lost,-1.0,1
11:06:49,JD100,1781262400,,4.234,DIGITOVER,6,0.3177,0.0181,164,1976159659,lost,-1.0,1
11:06:51,JD100,1781262408,,4.228,DIGITOVER,5,0.4201,0.0195,133,1976169259,won,1.43,1
11:06:53,JD100,1781262410,,4.227,DIGITOVER,6,0.3177,0.0181,257,1976171939,won,2.21,1
11:07:13,JD100,1781262430,,4.226,DIGITOVER,6,0.3177,0.0181,156,1976195319,lost,-1.0,1
11:07:15,JD100,1781262432,,4.215,DIGITUNDER,4,0.4201,0.0195,134,1976197419,lost,-1.0,1
11:07:17,JD100,1781262433,,4.215,DIGITOVER,6,0.3177,0.0181,93,1976198819,lost,-1.0,1
11:07:19,JD100,1781262436,,4.218,DIGITOVER,6,0.3177,0.0181,103,1976201639,lost,-1.0,1
11:07:22,JD100,1781262439,,4.230,DIGITOVER,5,0.4201,0.0195,122,1976207559,won,1.43,1
11:07:24,JD100,1781262440,,4.227,DIGITOVER,5,0.4201,0.0195,122,1976209019,lost,-1.0,1
11:07:30,JD100,1781262447,,4.225,DIGITUNDER,4,0.4201,0.0195,97,1976217179,won,1.43,1
11:07:32,JD100,1781262449,,4.226,DIGITOVER,5,0.4201,0.0195,97,1976219199,lost,-1.0,1
11:07:34,JD100,1781262451,,4.228,DIGITOVER,5,0.4201,0.0195,107,1976222099,lost,-1.0,1
11:07:38,JD100,1781262455,,4.228,DIGITOVER,5,0.4201,0.0195,129,1976227499,lost,-1.0,1
11:07:40,JD100,1781262456,,4.229,DIGITUNDER,4,0.4201,0.0195,105,1976228539,won,1.43,1
11:07:44,JD100,1781262462,,4.217,DIGITOVER,5,0.4201,0.0195,330,1976235519,won,1.43,1
11:07:46,JD100,1781262463,,4.217,DIGITOVER,5,0.4201,0.0195,118,1976236699,lost,-1.0,1
11:07:51,JD100,1781262468,,4.220,DIGITOVER,6,0.3177,0.0181,123,1976241739,won,2.21,1
11:07:55,JD100,1781262472,,4.220,DIGITUNDER,4,0.4201,0.0195,107,1976248099,lost,-1.0,1
11:07:58,JD100,1781262475,,4.221,DIGITUNDER,4,0.4201,0.0195,113,1976251699,lost,-1.0,1
11:08:01,JD100,1781262478,,4.221,DIGITOVER,6,0.3177,0.0181,126,1976254659,lost,-1.0,1
11:08:03,JD100,1781262480,,4.226,DIGITUNDER,4,0.4201,0.0195,96,1976257639,won,1.43,1
11:08:07,JD100,1781262484,,4.217,DIGITOVER,5,0.4201,0.0195,93,1976262939,won,1.43,1
11:08:09,JD100,1781262485,,4.215,DIGITOVER,5,0.4201,0.0195,103,1976264479,lost,-1.0,1
11:08:11,JD100,1781262488,,4.216,DIGITUNDER,4,0.4201,0.0195,95,1976267059,won,1.43,1
11:08:14,JD100,1781262491,,4.214,DIGITOVER,6,0.3177,0.0181,89,1976270279,lost,-1.0,1
11:08:22,JD100,1781262499,,4.218,DIGITOVER,6,0.3177,0.0181,101,1976278639,lost,-1.0,1
11:08:29,JD100,1781262506,,4.226,DIGITUNDER,4,0.4201,0.0195,104,1976285859,lost,-1.0,1
11:08:32,JD100,1781262509,,4.222,DIGITOVER,5,0.4201,0.0195,102,1976289319,lost,-1.0,1
