ts,sym,digit,sigma,ct,bar,p,ev,stake,rtt_ms,cid,status,pnl,lag
10:32:50,JD100,,3.968,DIGITOVER,7,0.2152,0.0152,0.62,100,3611912459,lost,-0.62,1
10:32:52,JD100,,3.963,DIGITOVER,6,0.3208,0.0283,0.62,120,3611917299,lost,-0.62,1
10:32:54,JD100,,3.963,DIGITOVER,4,0.5227,0.0208,0.61,125,3611918659,lost,-0.61,1
10:32:56,JD100,,3.963,DIGITUNDER,3,0.3161,0.0130,0.61,125,3611919959,lost,-0.61,1
10:32:59,JD100,,3.963,DIGITOVER,6,0.3208,0.0282,0.61,675,3611926679,lost,-0.61,1
10:33:01,JD100,,3.962,DIGITOVER,4,0.5226,0.0207,0.61,474,3611932019,lost,-0.61,1
10:33:03,JD100,,3.966,DIGITUNDER,6,0.6211,0.0149,0.61,105,3611932959,lost,-0.61,1
10:33:05,JD100,,3.966,DIGITOVER,4,0.5226,0.0207,0.61,158,3611934239,lost,-0.61,1
10:33:07,JD100,,3.967,DIGITUNDER,6,0.6211,0.0149,0.61,129,3611935039,lost,-0.61,1
10:33:09,JD100,,3.968,DIGITOVER,6,0.3208,0.0281,0.61,133,3611936439,won,1.13,1
10:33:11,JD100,,3.968,DIGITOVER,7,0.2152,0.0151,0.61,127,3611937219,lost,-0.61,1
10:33:13,JD100,,3.968,DIGITOVER,5,0.4226,0.0257,0.61,137,3611938779,lost,-0.61,1
10:33:15,JD100,,3.970,DIGITUNDER,6,0.6211,0.0149,0.61,134,3611939499,won,0.33,1
10:33:17,JD100,,3.970,DIGITUNDER,3,0.3208,0.0281,0.61,113,3611940799,lost,-0.61,1
10:33:19,JD100,,3.973,DIGITUNDER,3,0.3160,0.0128,0.61,97,3611943959,lost,-0.61,1
10:33:21,JD100,,3.970,DIGITOVER,7,0.2152,0.0151,0.61,117,3611945559,lost,-0.61,1
10:33:23,JD100,,3.970,DIGITUNDER,3,0.3160,0.0128,0.61,162,3611946439,won,1.13,1
10:33:25,JD100,,3.975,DIGITUNDER,4,0.4210,0.0217,0.61,124,3611947919,won,0.75,1
10:33:27,JD100,,3.975,DIGITUNDER,3,0.3160,0.0129,0.61,121,3611949179,lost,-0.61,1
10:33:29,JD100,,3.974,DIGITOVER,4,0.5226,0.0207,0.62,122,3611951279,won,0.51,1
10:33:32,JD100,,3.974,DIGITOVER,5,0.4226,0.0257,0.62,135,3611952839,lost,-0.62,1
10:33:34,JD100,,3.975,DIGITUNDER,6,0.6211,0.0149,0.61,95,3611953899,lost,-0.61,1
10:33:36,JD100,,3.976,DIGITOVER,6,0.3208,0.0282,0.61,110,3611955059,lost,-0.61,1
10:33:38,JD100,,3.976,DIGITUNDER,3,0.3208,0.0281,0.61,116,3611955819,lost,-0.61,1
10:33:40,JD100,,3.977,DIGITOVER,7,0.2152,0.0149,0.61,125,3611957059,lost,-0.61,1
10:33:42,JD100,,3.980,DIGITOVER,6,0.3208,0.0281,0.61,132,3611959279,lost,-0.61,1
10:33:44,JD100,,3.984,DIGITUNDER,3,0.3160,0.0129,0.61,136,3611960099,won,1.13,1
10:33:46,JD100,,3.983,DIGITUNDER,4,0.4209,0.0216,0.61,121,3611961899,lost,-0.61,1
10:33:48,JD100,,3.983,DIGITOVER,6,0.3208,0.0281,0.61,142,3611972079,lost,-0.61,1
10:33:50,JD100,,3.986,DIGITUNDER,3,0.3208,0.0281,0.62,252,3611974359,won,1.15,1
10:33:52,JD100,,3.985,DIGITUNDER,4,0.4210,0.0217,0.62,198,3611975359,lost,-0.62,1
10:33:54,JD100,,3.986,DIGITOVER,4,0.5227,0.0208,0.61,293,3611976799,lost,-0.61,1
10:33:56,JD100,,3.988,DIGITUNDER,3,0.3208,0.0281,0.61,212,3611977659,lost,-0.61,1
10:33:58,JD100,,3.992,DIGITOVER,7,0.2152,0.0149,0.62,143,3611978939,lost,-0.62,1
10:34:00,JD100,,3.993,DIGITUNDER,6,0.6210,0.0148,0.62,140,3611981079,won,0.33,1
10:34:02,JD100,,3.993,DIGITUNDER,3,0.3160,0.0128,0.62,157,3611981899,won,1.15,1
10:34:05,JD100,,3.991,DIGITUNDER,3,0.3160,0.0129,0.61,130,3611983219,lost,-0.61,1
10:34:07,JD100,,3.992,DIGITOVER,5,0.4226,0.0256,0.61,159,3611983979,won,0.75,1
10:34:09,JD100,,3.992,DIGITOVER,5,0.4226,0.0256,0.61,98,3611985479,won,0.75,1
10:34:11,JD100,,3.991,DIGITOVER,5,0.4226,0.0256,0.61,147,3611987079,won,0.75,1
10:34:13,JD100,,3.989,DIGITOVER,6,0.3208,0.0282,0.61,131,3611988299,lost,-0.61,1
10:34:15,JD100,,3.987,DIGITOVER,4,0.5226,0.0207,0.61,141,3611989059,won,0.5,1
10:34:17,JD100,,3.987,DIGITOVER,4,0.5226,0.0207,0.61,111,3611990299,lost,-0.61,1
10:34:19,JD100,,3.988,DIGITUNDER,4,0.4210,0.0218,0.61,119,3611991359,won,0.75,1
10:34:21,JD100,,3.988,DIGITUNDER,3,0.3208,0.0282,0.61,125,3611992959,lost,-0.61,1
10:34:23,JD100,,3.989,DIGITOVER,4,0.5226,0.0207,0.61,92,3611993759,won,0.5,1
10:34:25,JD100,,3.984,DIGITOVER,7,0.2152,0.0152,0.61,133,3611995659,won,1.83,1
10:34:27,JD100,,3.984,DIGITOVER,6,0.3208,0.0283,0.61,110,3611997319,lost,-0.61,1
10:34:29,JD100,,3.982,DIGITUNDER,3,0.3161,0.0129,0.61,142,3611999599,won,1.13,1
10:34:31,JD100,,3.981,DIGITUNDER,3,0.3161,0.0130,0.61,120,3612002799,lost,-0.61,1
10:34:33,JD100,,3.980,DIGITOVER,5,0.4226,0.0258,0.61,250,3612003599,lost,-0.61,1
10:34:35,JD100,,3.982,DIGITUNDER,4,0.4210,0.0218,0.61,105,3612004839,won,0.75,1
10:34:37,JD100,,3.981,DIGITUNDER,4,0.4210,0.0219,0.61,136,3612005839,won,0.75,1
10:34:40,JD100,,3.981,DIGITUNDER,4,0.4211,0.0219,0.61,127,3612007179,lost,-0.61,1
10:34:42,JD100,,3.988,DIGITUNDER,6,0.6211,0.0149,0.61,135,3612009499,won,0.33,1
10:34:44,JD100,,3.988,DIGITUNDER,4,0.4211,0.0219,0.61,105,3612010179,won,0.75,1
10:34:46,JD100,,3.987,DIGITUNDER,3,0.3209,0.0285,0.61,168,3612011739,lost,-0.61,1
10:34:48,JD100,,3.988,DIGITUNDER,6,0.6212,0.0150,0.61,174,3612012639,won,0.33,1
10:34:50,JD100,,3.988,DIGITUNDER,4,0.4211,0.0220,0.61,122,3612014099,won,0.75,1
10:34:52,JD100,,3.987,DIGITUNDER,3,0.3209,0.0286,0.61,149,3612014999,won,1.13,1
10:34:54,JD100,,3.987,DIGITUNDER,4,0.4211,0.0221,0.61,121,3612016959,lost,-0.61,1
10:34:56,JD100,,3.988,DIGITOVER,5,0.4228,0.0261,0.61,114,3612018019,won,0.75,1
10:34:58,JD100,,3.992,DIGITOVER,7,0.2154,0.0158,0.61,111,3612019379,lost,-0.61,1
10:35:00,JD100,,3.992,DIGITUNDER,3,0.3161,0.0132,0.61,133,3612020219,lost,-0.61,1
10:35:02,JD100,,3.992,DIGITOVER,6,0.3209,0.0286,0.61,118,3612021499,lost,-0.61,1
10:35:04,JD100,,3.994,DIGITUNDER,4,0.4211,0.0221,0.61,137,3612024359,won,0.75,1
10:35:06,JD100,,3.992,DIGITUNDER,3,0.3161,0.0131,0.61,125,3612025759,lost,-0.61,1
10:35:09,JD100,,3.990,DIGITOVER,7,0.2153,0.0158,0.61,139,3612026619,won,1.83,1
10:35:11,JD100,,3.990,DIGITOVER,6,0.3210,0.0287,0.61,106,3612028059,lost,-0.61,1
10:35:13,JD100,,3.991,DIGITUNDER,3,0.3161,0.0131,0.61,175,3612028899,lost,-0.61,1
10:35:15,JD100,,3.987,DIGITOVER,5,0.4228,0.0262,0.61,119,3612031639,won,0.75,1
10:35:17,JD100,,3.993,DIGITOVER,6,0.3210,0.0287,0.61,122,3612033059,lost,-0.61,1
10:35:19,JD100,,3.993,DIGITUNDER,3,0.3210,0.0287,0.61,158,3612034679,lost,-0.61,1
10:35:21,JD100,,3.988,DIGITOVER,7,0.2153,0.0157,0.61,193,3612036919,lost,-0.61,1
10:35:23,JD100,,3.988,DIGITUNDER,6,0.6212,0.0150,0.61,108,3612038999,won,0.33,1
10:35:25,JD100,,3.988,DIGITUNDER,4,0.4211,0.0221,0.61,144,3612045159,won,0.75,1
10:35:27,JD100,,3.987,DIGITUNDER,3,0.3161,0.0131,0.61,273,3612048499,won,1.13,1
10:35:29,JD100,,3.987,DIGITUNDER,3,0.3161,0.0132,0.61,111,3612049199,lost,-0.61,1
10:35:31,JD100,,3.990,DIGITOVER,5,0.4228,0.0261,0.61,117,3612050739,lost,-0.61,1
10:35:33,JD100,,3.989,DIGITUNDER,3,0.3209,0.0286,0.61,168,3612053519,lost,-0.61,1
10:35:35,JD100,,3.987,DIGITOVER,4,0.5227,0.0208,0.61,282,3612054459,won,0.5,1
10:35:37,JD100,,3.989,DIGITOVER,7,0.2153,0.0156,0.61,129,3612055999,lost,-0.61,1
10:35:40,JD100,,3.989,DIGITOVER,5,0.4227,0.0260,0.61,141,3612056959,lost,-0.61,1
10:35:42,JD100,,3.986,DIGITUNDER,6,0.6213,0.0151,0.61,158,3612059559,won,0.33,1
10:35:44,JD100,,3.983,DIGITUNDER,3,0.3161,0.0130,0.35,129,3612064019,won,0.65,1
10:35:46,JD100,,3.984,DIGITUNDER,4,0.4211,0.0221,0.35,89,3612065219,lost,-0.35,1
10:35:48,JD100,,3.984,DIGITOVER,6,0.3209,0.0284,0.35,151,3612066579,won,0.65,1
10:35:50,JD100,,3.984,DIGITOVER,6,0.3209,0.0284,0.35,98,3612067759,lost,-0.35,1
10:35:52,JD100,,3.984,DIGITUNDER,4,0.4211,0.0221,0.35,138,3612069099,lost,-0.35,1
10:35:54,JD100,,3.983,DIGITUNDER,3,0.3209,0.0284,0.35,105,3612072079,lost,-0.35,1
10:35:56,JD100,,3.983,DIGITUNDER,6,0.6213,0.0152,0.35,113,3612072999,lost,-0.35,1
10:35:58,JD100,,3.987,DIGITOVER,4,0.5227,0.0208,0.35,176,3612073979,lost,-0.35,1
10:36:00,JD100,,3.987,DIGITUNDER,4,0.4211,0.0219,0.35,140,3612074819,lost,-0.35,1
10:36:02,JD100,,3.989,DIGITOVER,5,0.4227,0.0260,0.35,117,3612076459,lost,-0.35,1
10:36:04,JD100,,3.989,DIGITUNDER,6,0.6212,0.0151,0.35,142,3612077439,won,0.19,1
10:36:06,JD100,,3.989,DIGITUNDER,3,0.3208,0.0282,0.35,112,3612078759,lost,-0.35,1
10:36:08,JD100,,3.993,DIGITOVER,6,0.3208,0.0282,0.35,163,3612079699,won,0.65,1
10:36:10,JD100,,3.992,DIGITOVER,6,0.3208,0.0282,0.35,114,3612081299,lost,-0.35,1
10:36:13,JD100,,3.989,DIGITUNDER,3,0.3208,0.0282,0.35,114,3612082239,lost,-0.35,1
10:36:15,JD100,,3.990,DIGITOVER,6,0.3208,0.0282,0.35,130,3612084299,lost,-0.35,1
10:36:17,JD100,,3.992,DIGITUNDER,6,0.6212,0.0151,0.35,739,3612090959,won,0.19,1
10:36:19,JD100,,3.992,DIGITOVER,5,0.4227,0.0259,0.35,130,3612093279,lost,-0.35,1
10:36:21,JD100,,3.993,DIGITUNDER,6,0.6213,0.0152,0.35,126,3612096339,lost,-0.35,1
10:36:23,JD100,,3.995,DIGITOVER,5,0.4227,0.0259,0.35,160,3612097559,won,0.43,1
10:36:26,JD100,,3.994,DIGITOVER,4,0.5226,0.0207,0.35,130,3612098619,lost,-0.35,1
10:36:28,JD100,,3.994,DIGITOVER,5,0.4227,0.0258,0.35,131,3612100919,lost,-0.35,1
10:36:30,JD100,,3.992,DIGITUNDER,4,0.4210,0.0219,0.35,112,3612102179,lost,-0.35,1
10:36:32,JD100,,3.992,DIGITOVER,4,0.5226,0.0206,0.35,108,3612103359,won,0.29,1
10:36:34,JD100,,3.992,DIGITOVER,4,0.5226,0.0207,0.35,153,3612104459,won,0.29,1
10:36:36,JD100,,3.990,DIGITOVER,6,0.3208,0.0280,0.35,147,3612105459,won,0.65,1
10:36:38,JD100,,3.995,DIGITOVER,5,0.4227,0.0259,0.35,137,3612106579,won,0.43,1
10:36:40,JD100,,4.001,DIGITOVER,6,0.3208,0.0281,0.35,90,3612107719,won,0.65,1
10:36:42,JD100,,4.000,DIGITOVER,7,0.2153,0.0154,0.35,125,3612109059,lost,-0.35,1
10:36:44,JD100,,4.000,DIGITUNDER,6,0.6213,0.0151,0.35,120,3612111499,won,0.19,1
10:36:46,JD100,,4.000,DIGITOVER,4,0.5227,0.0207,0.35,128,3612113359,won,0.29,1
10:36:48,JD100,,3.996,DIGITOVER,6,0.3208,0.0281,0.35,141,3612114359,lost,-0.35,1
10:36:50,JD100,,3.999,DIGITUNDER,4,0.4211,0.0219,0.35,116,3612115579,won,0.43,1
10:36:53,JD100,,3.999,DIGITUNDER,4,0.4211,0.0219,0.35,145,3612116919,won,0.43,1
10:36:55,JD100,,3.998,DIGITUNDER,3,0.3161,0.0132,0.35,116,3612118259,won,0.65,1
10:36:57,JD100,,3.998,DIGITUNDER,3,0.3208,0.0282,0.35,148,3612119259,lost,-0.35,1
10:36:59,JD100,,3.999,DIGITOVER,5,0.4227,0.0260,0.35,103,3612120339,won,0.43,1
10:37:01,JD100,,3.999,DIGITOVER,4,0.5227,0.0208,0.35,142,3612122339,won,0.29,1
10:37:03,JD100,,3.997,DIGITOVER,6,0.3208,0.0282,0.35,105,3612123519,lost,-0.35,1
10:37:05,JD100,,3.995,DIGITUNDER,4,0.4211,0.0220,0.35,115,3612125919,lost,-0.35,1
10:37:07,JD100,,3.984,DIGITOVER,4,0.5227,0.0208,0.35,110,3612129059,won,0.29,1
10:37:09,JD100,,3.984,DIGITOVER,7,0.2152,0.0153,0.35,121,3612131919,won,1.05,1
10:37:11,JD100,,3.983,DIGITOVER,6,0.3208,0.0282,0.35,120,3612133079,lost,-0.35,1
10:37:13,JD100,,3.983,DIGITUNDER,6,0.6213,0.0153,0.35,133,3612137999,lost,-0.35,1
10:37:15,JD100,,3.983,DIGITOVER,7,0.2152,0.0153,0.35,158,3612139339,lost,-0.35,1
10:37:17,JD100,,3.986,DIGITOVER,7,0.2152,0.0152,0.35,131,3612141679,lost,-0.35,1
10:37:19,JD100,,3.986,DIGITOVER,4,0.5226,0.0206,0.35,104,3612142459,won,0.29,1
10:37:22,JD100,,3.992,DIGITOVER,5,0.4227,0.0260,0.35,114,3612144819,won,0.43,1
10:37:24,JD100,,3.992,DIGITOVER,4,0.5226,0.0207,0.35,128,3612145639,lost,-0.35,1
10:37:26,JD100,,3.990,DIGITUNDER,3,0.3161,0.0130,0.35,102,3612146959,lost,-0.35,1
10:37:28,JD100,,3.991,DIGITOVER,5,0.4227,0.0259,0.35,123,3612149479,won,0.43,1
10:37:30,JD100,,3.989,DIGITOVER,7,0.2152,0.0152,0.35,146,3612150419,lost,-0.35,1
10:37:32,JD100,,3.989,DIGITUNDER,3,0.3208,0.0281,0.35,129,3612151459,lost,-0.35,1
10:37:34,JD100,,3.989,DIGITOVER,7,0.2152,0.0151,0.35,126,3612152139,lost,-0.35,1
10:37:36,JD100,,3.989,DIGITUNDER,3,0.3208,0.0280,0.35,134,3612153639,lost,-0.35,1
10:37:38,JD100,,3.986,DIGITOVER,7,0.2152,0.0151,0.35,148,3612155039,lost,-0.35,1
10:37:40,JD100,,3.986,DIGITUNDER,6,0.6213,0.0152,0.35,148,3612156339,lost,-0.35,1
10:37:42,JD100,,3.986,DIGITOVER,4,0.5226,0.0207,0.35,129,3612157319,lost,-0.35,1
10:37:44,JD100,,3.986,DIGITUNDER,3,0.3207,0.0279,0.35,128,3612158439,lost,-0.35,1
10:37:46,JD100,,3.987,DIGITOVER,6,0.3207,0.0279,0.35,123,3612159279,lost,-0.35,1
10:37:48,JD100,,3.987,DIGITUNDER,4,0.4210,0.0218,0.35,120,3612160439,won,0.43,1
10:37:51,JD100,,3.987,DIGITUNDER,3,0.3207,0.0279,0.35,150,3612161179,won,0.65,1
10:37:53,JD100,,3.992,DIGITUNDER,3,0.3207,0.0280,0.35,123,3612162519,lost,-0.35,1
10:37:55,JD100,,3.993,DIGITOVER,5,0.4227,0.0259,0.35,123,3612165119,won,0.43,1
10:37:57,JD100,,3.991,DIGITOVER,4,0.5226,0.0207,0.35,130,3612166059,lost,-0.35,1
10:37:59,JD100,,3.992,DIGITUNDER,3,0.3161,0.0130,0.35,129,3612167459,lost,-0.35,1
10:38:01,JD100,,3.991,DIGITUNDER,6,0.6213,0.0151,0.35,172,3612168279,won,0.19,1
10:38:03,JD100,,3.991,DIGITUNDER,3,0.3207,0.0279,0.35,139,3612169619,won,0.65,1
10:38:05,JD100,,3.991,DIGITUNDER,4,0.4210,0.0218,0.35,117,3612170399,won,0.43,1
10:38:07,JD100,,3.991,DIGITUNDER,6,0.6213,0.0152,0.35,171,3612171759,lost,-0.35,1
10:38:09,JD100,,3.992,DIGITOVER,6,0.3207,0.0280,0.35,125,3612172459,lost,-0.35,1
10:38:11,JD100,,3.992,DIGITOVER,5,0.4227,0.0259,0.35,113,3612175439,lost,-0.35,1
10:38:13,JD100,,3.992,DIGITOVER,5,0.4227,0.0259,0.35,106,3612177679,lost,-0.35,1
10:38:15,JD100,,3.992,DIGITUNDER,3,0.3207,0.0279,0.35,114,3612179019,lost,-0.35,1
10:38:18,JD100,,3.992,DIGITOVER,7,0.2152,0.0149,0.35,109,3612179859,lost,-0.35,1
10:38:20,JD100,,3.992,DIGITUNDER,3,0.3161,0.0130,0.35,119,3612181079,lost,-0.35,1
10:38:22,JD100,,3.992,DIGITOVER,6,0.3207,0.0279,0.35,99,3612182059,won,0.65,1
10:38:24,JD100,,3.992,DIGITOVER,7,0.2151,0.0148,0.35,112,3612183859,lost,-0.35,1
10:38:26,JD100,,3.987,DIGITOVER,6,0.3207,0.0279,0.35,109,3612188719,won,0.65,1
10:38:28,JD100,,3.985,DIGITOVER,5,0.4227,0.0259,0.35,164,3612189559,lost,-0.35,1
10:38:30,JD100,,3.997,DIGITUNDER,3,0.3207,0.0279,0.35,119,3612190599,lost,-0.35,1
10:38:32,JD100,,3.997,DIGITUNDER,6,0.6213,0.0152,0.35,149,3612191499,won,0.19,1
10:38:34,JD100,,3.986,DIGITOVER,6,0.3207,0.0278,0.35,121,3612194999,won,0.65,1
10:38:36,JD100,,3.986,DIGITOVER,7,0.2151,0.0147,0.35,135,3612196039,lost,-0.35,1
10:38:38,JD100,,3.989,DIGITUNDER,4,0.4210,0.0218,0.35,136,3612196959,lost,-0.35,1
10:38:40,JD100,,3.990,DIGITOVER,4,0.5226,0.0207,0.35,105,3612198259,won,0.29,1
10:38:42,JD100,,3.990,DIGITUNDER,3,0.3207,0.0278,0.35,106,3612200459,won,0.65,1
10:38:44,JD100,,3.989,DIGITUNDER,3,0.3207,0.0279,0.35,140,3612202679,won,0.65,1
10:38:46,JD100,,3.986,DIGITUNDER,4,0.4210,0.0218,0.35,122,3612204039,lost,-0.35,1
10:38:48,JD100,,3.985,DIGITUNDER,4,0.4210,0.0218,0.35,127,3612205999,lost,-0.35,1
10:38:51,JD100,,3.986,DIGITOVER,5,0.4227,0.0259,0.35,139,3612208779,lost,-0.35,1
10:38:53,JD100,,3.982,DIGITOVER,6,0.3207,0.0278,0.35,130,3612211239,lost,-0.35,1
10:38:55,JD100,,3.980,DIGITUNDER,6,0.6212,0.0151,0.35,175,3612216499,won,0.19,1
10:38:57,JD100,,3.980,DIGITUNDER,3,0.3207,0.0278,0.35,128,3612218759,lost,-0.35,1
10:38:59,JD100,,3.977,DIGITUNDER,6,0.6213,0.0151,0.35,124,3612219999,won,0.19,1
10:39:01,JD100,,3.976,DIGITUNDER,6,0.6213,0.0152,0.35,122,3612221219,won,0.19,1
10:39:03,JD100,,3.977,DIGITUNDER,3,0.3207,0.0278,0.35,121,3612222599,lost,-0.35,1
10:39:05,JD100,,3.974,DIGITUNDER,6,0.6213,0.0152,0.35,132,3612223279,won,0.19,1
10:39:07,JD100,,3.978,DIGITUNDER,3,0.3207,0.0278,0.35,126,3612225099,lost,-0.35,1
10:39:09,JD100,,3.978,DIGITOVER,5,0.4227,0.0258,0.35,126,3612226059,lost,-0.35,1
10:39:11,JD100,,3.979,DIGITUNDER,3,0.3161,0.0130,0.35,127,3612227299,lost,-0.35,1
10:39:13,JD100,,3.982,DIGITUNDER,3,0.3161,0.0129,0.35,112,3612229419,won,0.65,1
10:39:15,JD100,,3.982,DIGITUNDER,3,0.3161,0.0130,0.35,119,3612230299,won,0.65,1
10:39:17,JD100,,3.987,DIGITUNDER,3,0.3207,0.0278,0.35,138,3612231819,lost,-0.35,1
10:39:20,JD100,,3.988,DIGITOVER,7,0.2151,0.0145,0.35,111,3612233579,lost,-0.35,1
10:39:22,JD100,,3.990,DIGITOVER,6,0.3207,0.0277,0.35,118,3612238299,won,0.65,1
10:39:24,JD100,,3.990,DIGITOVER,5,0.4227,0.0258,0.35,125,3612239059,won,0.43,1
10:39:26,JD100,,3.990,DIGITOVER,4,0.5226,0.0207,0.35,125,3612240419,lost,-0.35,1
10:39:28,JD100,,3.988,DIGITUNDER,3,0.3161,0.0130,0.35,123,3612241319,won,0.65,1
10:39:30,JD100,,3.986,DIGITUNDER,4,0.4210,0.0218,0.35,118,3612243099,won,0.43,1
10:39:32,JD100,,3.990,DIGITUNDER,3,0.3207,0.0278,0.35,117,3612244059,lost,-0.35,1
10:39:34,JD100,,3.988,DIGITOVER,7,0.2151,0.0148,0.35,113,3612245339,lost,-0.35,1
10:39:36,JD100,,3.989,DIGITOVER,5,0.4227,0.0258,0.35,139,3612246019,won,0.43,1
10:39:38,JD100,,3.988,DIGITOVER,4,0.5226,0.0207,0.35,134,3612247279,won,0.29,1
10:39:40,JD100,,3.986,DIGITUNDER,6,0.6213,0.0152,0.35,124,3612250179,won,0.19,1
10:39:42,JD100,,3.986,DIGITUNDER,3,0.3160,0.0128,0.35,156,3612251399,lost,-0.35,1
10:39:44,JD100,,3.986,DIGITUNDER,6,0.6213,0.0152,0.35,97,3612252319,lost,-0.35,1
10:39:46,JD100,,3.987,DIGITOVER,7,0.2152,0.0150,0.35,113,3612253619,lost,-0.35,1
10:39:48,JD100,,3.992,DIGITOVER,4,0.5226,0.0207,0.35,104,3612255759,lost,-0.35,1
10:39:50,JD100,,3.997,DIGITUNDER,4,0.4212,0.0222,0.35,99,3612261879,lost,-0.35,1
10:39:53,JD100,,3.998,DIGITOVER,4,0.5227,0.0208,0.35,110,3612265419,won,0.29,1
10:39:55,JD100,,3.998,DIGITOVER,4,0.5227,0.0208,0.35,143,3612266739,lost,-0.35,1
10:39:57,JD100,,3.999,DIGITOVER,6,0.3208,0.0282,0.35,114,3612268699,won,0.65,1
10:39:59,JD100,,3.999,DIGITOVER,6,0.3208,0.0282,0.35,106,3612270499,won,0.65,1
10:40:01,JD100,,3.998,DIGITOVER,5,0.4228,0.0260,0.35,120,3612271739,lost,-0.35,1
10:40:03,JD100,,3.999,DIGITUNDER,3,0.3161,0.0130,0.35,150,3612272859,lost,-0.35,1
10:40:05,JD100,,3.997,DIGITOVER,4,0.5227,0.0208,0.35,136,3612273999,lost,-0.35,1
10:40:07,JD100,,3.997,DIGITUNDER,4,0.4212,0.0223,0.35,139,3612275639,lost,-0.35,1
10:40:09,JD100,,3.998,DIGITOVER,7,0.2153,0.0154,0.35,175,3612276299,lost,-0.35,1
10:40:11,JD100,,3.998,DIGITUNDER,3,0.3161,0.0130,0.35,136,3612277679,won,0.65,1
10:40:13,JD100,,3.995,DIGITUNDER,4,0.4212,0.0222,0.35,113,3612278519,lost,-0.35,1
10:40:15,JD100,,3.998,DIGITOVER,7,0.2152,0.0153,0.35,147,3612280559,lost,-0.35,1
10:40:17,JD100,,4.000,DIGITOVER,6,0.3208,0.0281,0.35,349,3612282759,won,0.65,1
10:40:19,JD100,,4.000,DIGITOVER,7,0.2152,0.0152,0.35,117,3612284039,won,1.05,1
10:40:21,JD100,,3.999,DIGITOVER,6,0.3208,0.0282,0.35,128,3612285099,lost,-0.35,1
10:40:23,JD100,,4.001,DIGITUNDER,6,0.6213,0.0152,0.35,207,3612286919,won,0.19,1
10:40:26,JD100,,4.001,DIGITUNDER,4,0.4212,0.0222,0.35,148,3612288519,lost,-0.35,1
10:40:28,JD100,,4.000,DIGITOVER,6,0.3208,0.0282,0.35,208,3612289719,lost,-0.35,1
10:40:30,JD100,,4.001,DIGITUNDER,6,0.6213,0.0152,0.35,145,3612290839,lost,-0.35,1
10:40:32,JD100,,4.002,DIGITOVER,6,0.3208,0.0282,0.35,125,3612292379,lost,-0.35,1
10:40:34,JD100,,4.001,DIGITUNDER,3,0.3208,0.0281,0.35,132,3612293459,won,0.65,1
10:40:36,JD100,,4.000,DIGITUNDER,3,0.3160,0.0128,0.35,123,3612294599,lost,-0.35,1
10:40:38,JD100,,4.000,DIGITOVER,7,0.2153,0.0154,0.35,102,3612296139,lost,-0.35,1
10:40:40,JD100,,3.998,DIGITOVER,4,0.5227,0.0208,0.35,121,3612297719,won,0.29,1
10:40:42,JD100,,3.998,DIGITOVER,4,0.5227,0.0209,0.35,102,3612298719,won,0.29,1
10:40:44,JD100,,3.998,DIGITOVER,4,0.5227,0.0209,0.35,122,3612300239,won,0.29,1
10:40:46,JD100,,3.997,DIGITOVER,6,0.3208,0.0283,0.35,134,3612302419,won,0.65,1
10:40:48,JD100,,4.003,DIGITOVER,7,0.2153,0.0155,0.35,128,3612303559,lost,-0.35,1
10:40:50,JD100,,4.002,DIGITOVER,4,0.5227,0.0209,0.35,141,3612304239,won,0.29,1
10:40:52,JD100,,3.998,DIGITUNDER,6,0.6214,0.0153,0.35,131,3612308579,won,0.19,1
10:40:54,JD100,,3.998,DIGITUNDER,6,0.6214,0.0153,0.35,130,3612310339,won,0.19,1
10:40:57,JD100,,3.988,DIGITUNDER,4,0.4213,0.0224,0.35,96,3612311339,lost,-0.35,1
10:40:59,JD100,,3.987,DIGITOVER,7,0.2154,0.0160,0.35,148,3612312519,lost,-0.35,1
10:41:01,JD100,,3.988,DIGITUNDER,4,0.4213,0.0224,0.35,121,3612313679,lost,-0.35,1
10:41:03,JD100,,3.989,DIGITOVER,6,0.3209,0.0286,0.35,130,3612315059,won,0.65,1
10:41:05,JD100,,3.988,DIGITOVER,5,0.4228,0.0262,0.35,112,3612315859,lost,-0.35,1
10:41:07,JD100,,3.987,DIGITUNDER,3,0.3209,0.0286,0.35,136,3612317319,won,0.65,1
10:41:09,JD100,,3.986,DIGITUNDER,3,0.3160,0.0128,0.35,114,3612318479,won,0.65,1
10:41:11,JD100,,3.985,DIGITUNDER,3,0.3210,0.0287,0.35,121,3612319639,lost,-0.35,1
10:41:13,JD100,,3.987,DIGITOVER,4,0.5228,0.0210,0.35,148,3612320859,lost,-0.35,1
10:41:15,JD100,,3.989,DIGITUNDER,3,0.3160,0.0128,0.35,137,3612322119,won,0.65,1
10:41:17,JD100,,3.988,DIGITUNDER,3,0.3210,0.0287,0.35,130,3612322839,lost,-0.35,1
10:41:19,JD100,,3.988,DIGITOVER,5,0.4228,0.0262,0.35,164,3612324559,won,0.43,1
10:41:21,JD100,,3.986,DIGITOVER,6,0.3210,0.0287,0.35,96,3612325099,won,0.65,1
10:41:23,JD100,,3.988,DIGITOVER,6,0.3210,0.0288,0.35,113,3612326199,lost,-0.35,1
10:41:25,JD100,,3.985,DIGITOVER,7,0.2154,0.0161,0.35,118,3612329019,won,1.05,1
